frame,cluster_id,x,y,cluster_size,source_sample_index,source_local_cluster_id
851,1142699,531.0,535.25,8,43483,0
851,1142700,580.25,471.75,2,43484,0
851,1142701,531.0,535.25,8,43485,0
851,1142702,526.2142944335938,535.3571166992188,7,43486,0
851,1142703,531.0,535.25,8,43487,0
851,1142704,531.0,535.25,8,43488,0
851,1142705,243.75,524.5,2,43489,0
851,1142706,580.25,471.75,2,43490,0
851,1142707,531.0,535.25,8,43491,0
851,1142708,531.0,535.25,8,43492,0
851,1142709,535.1428833007812,535.5,7,43493,0
851,1142710,243.75,524.5,2,43494,0
861,1142699,531.0,535.25,8,43483,0
861,1142700,580.25,471.75,2,43484,0
861,1142701,531.0,535.25,8,43485,0
861,1142702,526.2142944335938,535.3571166992188,7,43486,0
861,1142703,531.0,535.25,8,43487,0
861,1142704,531.0,535.25,8,43488,0
861,1142705,243.75,524.5,2,43489,0
861,1142706,580.25,471.75,2,43490,0
861,1142707,531.0,535.25,8,43491,0
861,1142708,531.0,535.25,8,43492,0
861,1142709,535.1428833007812,535.5,7,43493,0
861,1142710,243.75,524.5,2,43494,0
871,1142699,531.0,535.25,8,43483,0
871,1142700,580.25,471.75,2,43484,0
871,1142701,531.0,535.25,8,43485,0
871,1142702,526.2142944335938,535.3571166992188,7,43486,0
871,1142703,531.0,535.25,8,43487,0
871,1142704,531.0,535.25,8,43488,0
871,1142705,243.75,524.5,2,43489,0
871,1142706,580.25,471.75,2,43490,0
871,1142707,531.0,535.25,8,43491,0
871,1142708,531.0,535.25,8,43492,0
871,1142709,535.1428833007812,535.5,7,43493,0
871,1142710,243.75,524.5,2,43494,0
881,1142699,531.0,535.25,8,43483,0
881,1142700,580.25,471.75,2,43484,0
881,1142701,531.0,535.25,8,43485,0
881,1142702,526.2142944335938,535.3571166992188,7,43486,0
881,1142703,531.0,535.25,8,43487,0
881,1142704,531.0,535.25,8,43488,0
881,1142705,243.75,524.5,2,43489,0
881,1142706,580.25,471.75,2,43490,0
881,1142707,531.0,535.25,8,43491,0
881,1142708,531.0,535.25,8,43492,0
881,1142709,535.1428833007812,535.5,7,43493,0
881,1142710,243.75,524.5,2,43494,0
891,1142699,531.0,535.25,8,43483,0
891,1142700,580.25,471.75,2,43484,0
891,1142701,531.0,535.25,8,43485,0
891,1142702,526.2142944335938,535.3571166992188,7,43486,0
891,1142703,531.0,535.25,8,43487,0
891,1142704,531.0,535.25,8,43488,0
891,1142705,243.75,524.5,2,43489,0
891,1142706,580.25,471.75,2,43490,0
891,1142707,531.0,535.25,8,43491,0
891,1142708,531.0,535.25,8,43492,0
891,1142709,535.1428833007812,535.5,7,43493,0
891,1142710,243.75,524.5,2,43494,0
901,1142699,531.0,535.25,8,43483,0
901,1142700,580.25,471.75,2,43484,0
901,1142701,531.0,535.25,8,43485,0
901,1142702,526.2142944335938,535.3571166992188,7,43486,0
901,1142703,531.0,535.25,8,43487,0
901,1142704,531.0,535.25,8,43488,0
901,1142705,243.75,524.5,2,43489,0
901,1142706,580.25,471.75,2,43490,0
901,1142707,531.0,535.25,8,43491,0
901,1142708,531.0,535.25,8,43492,0
901,1142709,535.1428833007812,535.5,7,43493,0
901,1142710,243.75,524.5,2,43494,0
911,1142699,531.0,535.25,8,43483,0
911,1142700,580.25,471.75,2,43484,0
911,1142701,531.0,535.25,8,43485,0
911,1142702,526.2142944335938,535.3571166992188,7,43486,0
911,1142703,531.0,535.25,8,43487,0
911,1142704,531.0,535.25,8,43488,0
911,1142705,243.75,524.5,2,43489,0
911,1142706,580.25,471.75,2,43490,0
911,1142707,531.0,535.25,8,43491,0
911,1142708,531.0,535.25,8,43492,0
911,1142709,535.1428833007812,535.5,7,43493,0
911,1142710,243.75,524.5,2,43494,0
921,1142699,531.0,535.25,8,43483,0
921,1142700,580.25,471.75,2,43484,0
921,1142701,531.0,535.25,8,43485,0
921,1142702,526.2142944335938,535.3571166992188,7,43486,0
921,1142703,531.0,535.25,8,43487,0
921,1142704,531.0,535.25,8,43488,0
921,1142705,243.75,524.5,2,43489,0
921,1142706,580.25,471.75,2,43490,0
921,1142707,531.0,535.25,8,43491,0
921,1142708,531.0,535.25,8,43492,0
921,1142709,535.1428833007812,535.5,7,43493,0
921,1142710,243.75,524.5,2,43494,0
931,1142699,531.0,535.25,8,43483,0
931,1142700,580.25,471.75,2,43484,0
931,1142701,531.0,535.25,8,43485,0
931,1142702,526.2142944335938,535.3571166992188,7,43486,0
931,1142703,531.0,535.25,8,43487,0
931,1142704,531.0,535.25,8,43488,0
931,1142705,243.75,524.5,2,43489,0
931,1142706,580.25,471.75,2,43490,0
931,1142707,531.0,535.25,8,43491,0
931,1142708,531.0,535.25,8,43492,0
931,1142709,535.1428833007812,535.5,7,43493,0
931,1142710,243.75,524.5,2,43494,0
941,1142699,446.3333435058594,535.6666870117188,6,43483,0
941,1142700,494.25,471.75,2,43484,0
941,1142701,446.3333435058594,535.6666870117188,6,43485,0
941,1142702,441.914306640625,535.8571166992188,5,43486,0
941,1142703,446.3333435058594,535.6666870117188,6,43487,0
941,1142704,446.3333435058594,535.6666870117188,6,43488,0
941,1142705,159.0,526.0,2,43489,0
941,1142706,494.25,471.75,2,43490,0
941,1142707,446.3333435058594,535.6666870117188,6,43491,0
941,1142708,446.3333435058594,535.6666870117188,6,43492,0
941,1142709,450.8428955078125,536.0,5,43493,0
941,1142710,159.0,526.0,2,43494,0
951,1142699,446.3333435058594,535.6666870117188,6,43483,0
951,1142700,494.25,471.75,2,43484,0
951,1142701,446.3333435058594,535.6666870117188,6,43485,0
951,1142702,441.914306640625,535.8571166992188,5,43486,0
951,1142703,446.3333435058594,535.6666870117188,6,43487,0
951,1142704,446.3333435058594,535.6666870117188,6,43488,0
951,1142705,159.0,526.0,2,43489,0
951,1142706,494.25,471.75,2,43490,0
951,1142707,446.3333435058594,535.6666870117188,6,43491,0
951,1142708,446.3333435058594,535.6666870117188,6,43492,0
951,1142709,450.8428955078125,536.0,5,43493,0
951,1142710,159.0,526.0,2,43494,0
961,1142699,446.3333435058594,535.6666870117188,6,43483,0
961,1142700,494.25,471.75,2,43484,0
961,1142701,446.3333435058594,535.6666870117188,6,43485,0
961,1142702,441.914306640625,535.8571166992188,5,43486,0
961,1142703,446.3333435058594,535.6666870117188,6,43487,0
961,1142704,446.3333435058594,535.6666870117188,6,43488,0
961,1142705,159.0,526.0,2,43489,0
961,1142706,494.25,471.75,2,43490,0
961,1142707,446.3333435058594,535.6666870117188,6,43491,0
961,1142708,446.3333435058594,535.6666870117188,6,43492,0
961,1142709,450.8428955078125,536.0,5,43493,0
961,1142710,159.0,526.0,2,43494,0
971,1142699,446.3333435058594,535.6666870117188,6,43483,0
971,1142700,494.25,471.75,2,43484,0
971,1142701,446.3333435058594,535.6666870117188,6,43485,0
