frame,cluster_id,x,y,cluster_size,source_sample_index,source_local_cluster_id
11,1135770,964.0,628.5,1,40767,0
11,1135771,925.0,566.5,1,40768,0
21,1135770,964.0,628.5,1,40767,0
21,1135771,925.0,566.5,1,40768,0
31,1135770,964.0,628.5,1,40767,0
31,1135771,925.0,566.5,1,40768,0
41,1135770,964.0,628.5,1,40767,0
41,1135771,925.0,566.5,1,40768,0
51,1135770,964.0,628.5,1,40767,0
51,1135771,925.0,566.5,1,40768,0
61,1135770,964.0,628.5,1,40767,0
61,1135771,925.0,566.5,1,40768,0
71,1135770,964.0,628.5,1,40767,0
71,1135771,925.0,566.5,1,40768,0
81,1135770,964.0,628.5,1,40767,0
81,1135771,925.0,566.5,1,40768,0
91,1135770,964.0,628.5,1,40767,0
91,1135771,925.0,566.5,1,40768,0
101,1135770,961.5,651.0,1,40767,0
101,1135771,921.5,571.0,1,40768,0
111,1135770,961.5,651.0,1,40767,0
111,1135771,921.5,571.0,1,40768,0
121,1135770,961.5,651.0,1,40767,0
121,1135771,921.5,571.0,1,40768,0
131,1135770,961.5,651.0,1,40767,0
131,1135771,921.5,571.0,1,40768,0
141,1135770,961.5,651.0,1,40767,0
141,1135771,921.5,571.0,1,40768,0
151,1135770,961.5,651.0,1,40767,0
151,1135771,921.5,571.0,1,40768,0
161,1135770,961.5,651.0,1,40767,0
161,1135771,921.5,571.0,1,40768,0
171,1135770,961.5,651.0,1,40767,0
171,1135771,921.5,571.0,1,40768,0
181,1135770,961.5,651.0,1,40767,0
181,1135771,921.5,571.0,1,40768,0
191,1135770,961.5,651.0,1,40767,0
191,1135771,921.5,571.0,1,40768,0
201,1135770,1235.5,600.5,1,40767,0
201,1135771,823.0,659.0,1,40768,0
431,1135772,469.5,689.5,1,40769,0
441,1135772,469.5,689.5,1,40769,0
451,1135772,469.5,689.5,1,40769,0
461,1135772,469.5,689.5,1,40769,0
471,1135772,469.5,689.5,1,40769,0
481,1135772,469.5,689.5,1,40769,0
491,1135772,469.5,689.5,1,40769,0
501,1135772,469.5,689.5,1,40769,0
511,1135772,469.5,689.5,1,40769,0
521,1135772,549.5,710.0,1,40769,0
531,1135772,549.5,710.0,1,40769,0
541,1135772,549.5,710.0,1,40769,0
551,1135772,549.5,710.0,1,40769,0
561,1135772,549.5,710.0,1,40769,0
571,1135772,549.5,710.0,1,40769,0
581,1135772,549.5,710.0,1,40769,0
591,1135772,549.5,710.0,1,40769,0
601,1135772,549.5,710.0,1,40769,0
611,1135772,549.5,710.0,1,40769,0
621,1135772,646.0,714.0,1,40769,0
851,1135773,924.5,569.0,2,40770,0
851,1135774,924.5,569.0,2,40771,0
851,1135775,1235.5,599.0,1,40772,0
861,1135773,924.5,569.0,2,40770,0
861,1135774,924.5,569.0,2,40771,0
861,1135775,1235.5,599.0,1,40772,0
871,1135773,924.5,569.0,2,40770,0
871,1135774,924.5,569.0,2,40771,0
871,1135775,1235.5,599.0,1,40772,0
881,1135773,924.5,569.0,2,40770,0
881,1135774,924.5,569.0,2,40771,0
