frame,cluster_id,x,y,cluster_size,source_sample_index,source_local_cluster_id
11,1184452,895.5,580.0,1,57465,0
11,1184453,871.5,576.0,1,57465,1
11,1184454,1428.875,589.375,4,57466,0
11,1184455,1187.0,768.5,1,57466,1
11,1184456,1515.0,569.5,1,57466,2
11,1184457,798.5,596.5,1,57467,0
11,1184458,799.5,582.5,1,57467,1
11,1184459,990.75,568.5,2,57468,0
11,1184460,1008.0,570.0,1,57468,1
11,1184461,1273.0,576.0,2,57469,0
11,1184462,1311.0,547.0,1,57469,1
11,1184463,1361.5,568.5,1,57469,2
11,1184464,990.75,568.5,2,57470,0
11,1184465,1008.0,570.0,1,57470,1
11,1184466,1380.2142333984375,568.0714111328125,7,57471,0
11,1184467,1378.5,579.25,2,57471,1
11,1184468,1210.5,575.0,1,57472,0
11,1184469,1215.0,588.0,1,57472,1
11,1184470,1378.5,579.25,2,57472,2
11,1184471,1181.5,575.5,1,57472,3
11,1184472,1221.0,598.5,1,57472,4
11,1184473,1396.1875,575.125,8,57473,0
11,1184474,1378.5,579.25,2,57473,1
11,1184475,1311.0,547.0,1,57473,2
11,1184476,1515.0,569.5,1,57473,3
11,1184477,1067.0,572.0,1,57474,0
11,1184478,1361.5,568.5,1,57474,1
11,1184479,1380.2142333984375,568.0714111328125,7,57475,0
11,1184480,1378.5,579.25,2,57475,1
11,1184481,1311.0,547.0,1,57475,2
11,1184482,1215.0,588.0,1,57476,0
11,1184483,1378.5,579.25,2,57476,1
11,1184484,1181.5,575.5,1,57476,2
11,1184485,1221.0,598.5,1,57476,3
11,1184486,1210.5,575.0,1,57476,4
11,1184487,1380.2142333984375,568.0714111328125,7,57477,0
11,1184488,1378.5,579.25,2,57477,1
11,1184489,1378.5,579.25,2,57478,0
11,1184490,1337.5,574.8499755859375,10,57478,1
11,1184491,1215.0,588.0,1,57478,2
11,1184492,1273.0,576.0,2,57479,0
11,1184493,1378.5,579.25,2,57479,1
11,1184494,93.5,634.0,1,57480,0
11,1184495,1163.5,570.5,2,57481,0
11,1184496,1151.0,572.0,1,57481,1
11,1184497,1361.5,568.5,1,57481,2
11,1184498,1151.0,572.0,1,57482,0
11,1184499,1361.5,568.5,1,57482,1
11,1184500,1163.5,570.5,2,57482,2
11,1184501,1163.5,570.5,2,57483,0
11,1184502,1221.0,598.5,1,57483,1
11,1184503,1361.5,568.5,1,57483,2
11,1184504,1151.0,572.0,1,57483,3
11,1184505,1210.5,575.0,1,57483,4
11,1184506,1215.0,588.0,1,57483,5
11,1184507,1311.0,547.0,1,57484,0
11,1184508,1361.5,568.5,1,57484,1
11,1184509,1320.0,554.5,3,57484,2
11,1184510,1600.0,573.75,2,57485,0
11,1184511,1532.5,557.5,1,57486,0
11,1184512,1515.0,569.5,1,57486,1
11,1184513,1401.7142333984375,576.0714111328125,7,57487,0
11,1184514,1187.0,768.5,1,57487,1
11,1184515,1515.0,569.5,1,57487,2
11,1184516,1395.5,590.0,1,57487,3
11,1184517,871.5,576.0,1,57488,0
11,1184518,895.5,580.0,1,57488,1
11,1184519,799.5,582.5,1,57489,0
11,1184520,798.5,596.5,1,57489,1
11,1184521,1600.0,573.75,2,57490,0
11,1184522,1515.0,569.5,1,57491,0
11,1184523,1520.25,591.0,2,57491,1
11,1184524,1402.25,579.0,2,57491,2
11,1184525,746.0,563.0,1,57492,0
11,1184526,737.5,602.0,1,57492,1
11,1184527,1368.5,562.0833129882812,6,57493,0
11,1184528,1378.5,579.25,2,57493,1
11,1184529,26.0,648.0,1,57494,0
11,1184530,737.5,602.0,1,57495,0
11,1184531,746.0,563.0,1,57495,1
11,1184532,1008.0,570.0,1,57496,0
11,1184533,990.75,568.5,2,57496,1
11,1184534,1221.0,598.5,1,57497,0
11,1184535,1378.5,579.25,2,57497,1
11,1184536,1210.5,575.0,1,57497,2
11,1184537,1215.0,588.0,1,57497,3
11,1184538,1181.5,575.5,1,57497,4
11,1184539,1396.1875,575.125,8,57498,0
11,1184540,1378.5,579.25,2,57498,1
11,1184541,1187.0,768.5,1,57499,0
11,1184542,1479.25,614.25,2,57499,1
11,1184543,1282.441162109375,569.9117431640625,17,57500,0
11,1184544,1215.0,588.0,1,57500,1
21,1184452,895.5,580.0,1,57465,0
21,1184453,871.5,576.0,1,57465,1
21,1184454,1428.875,589.375,4,57466,0
21,1184455,1187.0,768.5,1,57466,1
21,1184456,1515.0,569.5,1,57466,2
21,1184457,798.5,596.5,1,57467,0
21,1184458,799.5,582.5,1,57467,1
21,1184459,990.75,568.5,2,57468,0
21,1184460,1008.0,570.0,1,57468,1
21,1184461,1273.0,576.0,2,57469,0
21,1184462,1311.0,547.0,1,57469,1
21,1184463,1361.5,568.5,1,57469,2
21,1184464,990.75,568.5,2,57470,0
21,1184465,1008.0,570.0,1,57470,1
21,1184466,1380.2142333984375,568.0714111328125,7,57471,0
21,1184467,1378.5,579.25,2,57471,1
21,1184468,1210.5,575.0,1,57472,0
21,1184469,1215.0,588.0,1,57472,1
21,1184470,1378.5,579.25,2,57472,2
21,1184471,1181.5,575.5,1,57472,3
21,1184472,1221.0,598.5,1,57472,4
21,1184473,1396.1875,575.125,8,57473,0
21,1184474,1378.5,579.25,2,57473,1
21,1184475,1311.0,547.0,1,57473,2
21,1184476,1515.0,569.5,1,57473,3
21,1184477,1067.0,572.0,1,57474,0
21,1184478,1361.5,568.5,1,57474,1
21,1184479,1380.2142333984375,568.0714111328125,7,57475,0
21,1184480,1378.5,579.25,2,57475,1
21,1184481,1311.0,547.0,1,57475,2
21,1184482,1215.0,588.0,1,57476,0
21,1184483,1378.5,579.25,2,57476,1
21,1184484,1181.5,575.5,1,57476,2
21,1184485,1221.0,598.5,1,57476,3
21,1184486,1210.5,575.0,1,57476,4
21,1184487,1380.2142333984375,568.0714111328125,7,57477,0
21,1184488,1378.5,579.25,2,57477,1
21,1184489,1378.5,579.25,2,57478,0
21,1184490,1337.5,574.8499755859375,10,57478,1
21,1184491,1215.0,588.0,1,57478,2
21,1184492,1273.0,576.0,2,57479,0
21,1184493,1378.5,579.25,2,57479,1
21,1184494,93.5,634.0,1,57480,0
21,1184495,1163.5,570.5,2,57481,0
21,1184496,1151.0,572.0,1,57481,1
21,1184497,1361.5,568.5,1,57481,2
21,1184498,1151.0,572.0,1,57482,0
21,1184499,1361.5,568.5,1,57482,1
21,1184500,1163.5,570.5,2,57482,2
21,1184501,1163.5,570.5,2,57483,0
21,1184502,1221.0,598.5,1,57483,1
21,1184503,1361.5,568.5,1,57483,2
21,1184504,1151.0,572.0,1,57483,3
21,1184505,1210.5,575.0,1,57483,4
21,1184506,1215.0,588.0,1,57483,5
21,1184507,1311.0,547.0,1,57484,0
21,1184508,1361.5,568.5,1,57484,1
21,1184509,1320.0,554.5,3,57484,2
21,1184510,1600.0,573.75,2,57485,0
21,1184511,1532.5,557.5,1,57486,0
21,1184512,1515.0,569.5,1,57486,1
21,1184513,1401.7142333984375,576.0714111328125,7,57487,0
21,1184514,1187.0,768.5,1,57487,1
21,1184515,1515.0,569.5,1,57487,2
21,1184516,1395.5,590.0,1,57487,3
21,1184517,871.5,576.0,1,57488,0
21,1184518,895.5,580.0,1,57488,1
21,1184519,799.5,582.5,1,57489,0
21,1184520,798.5,596.5,1,57489,1
21,1184521,1600.0,573.75,2,57490,0
21,1184522,1515.0,569.5,1,57491,0
21,1184523,1520.25,591.0,2,57491,1
21,1184524,1402.25,579.0,2,57491,2
21,1184525,746.0,563.0,1,57492,0
21,1184526,737.5,602.0,1,57492,1
21,1184527,1368.5,562.0833129882812,6,57493,0
21,1184528,1378.5,579.25,2,57493,1
21,1184529,26.0,648.0,1,57494,0
21,1184530,737.5,602.0,1,57495,0
21,1184531,746.0,563.0,1,57495,1
21,1184532,1008.0,570.0,1,57496,0
21,1184533,990.75,568.5,2,57496,1
21,1184534,1221.0,598.5,1,57497,0
21,1184535,1378.5,579.25,2,57497,1
21,1184536,1210.5,575.0,1,57497,2
21,1184537,1215.0,588.0,1,57497,3
21,1184538,1181.5,575.5,1,57497,4
21,1184539,1396.1875,575.125,8,57498,0
21,1184540,1378.5,579.25,2,57498,1
21,1184541,1187.0,768.5,1,57499,0
21,1184542,1479.25,614.25,2,57499,1
21,1184543,1282.441162109375,569.9117431640625,17,57500,0
21,1184544,1215.0,588.0,1,57500,1
31,1184452,895.5,580.0,1,57465,0
31,1184453,871.5,576.0,1,57465,1
31,1184454,1428.875,589.375,4,57466,0
31,1184455,1187.0,768.5,1,57466,1
31,1184456,1515.0,569.5,1,57466,2
31,1184457,798.5,596.5,1,57467,0
31,1184458,799.5,582.5,1,57467,1
31,1184459,990.75,568.5,2,57468,0
31,1184460,1008.0,570.0,1,57468,1
31,1184461,1273.0,576.0,2,57469,0
31,1184462,1311.0,547.0,1,57469,1
31,1184463,1361.5,568.5,1,57469,2
31,1184464,990.75,568.5,2,57470,0
31,1184465,1008.0,570.0,1,57470,1
31,1184466,1380.2142333984375,568.0714111328125,7,57471,0
31,1184467,1378.5,579.25,2,57471,1
31,1184468,1210.5,575.0,1,57472,0
31,1184469,1215.0,588.0,1,57472,1
31,1184470,1378.5,579.25,2,57472,2
31,1184471,1181.5,575.5,1,57472,3
31,1184472,1221.0,598.5,1,57472,4
31,1184473,1396.1875,575.125,8,57473,0
31,1184474,1378.5,579.25,2,57473,1
31,1184475,1311.0,547.0,1,57473,2
31,1184476,1515.0,569.5,1,57473,3
31,1184477,1067.0,572.0,1,57474,0
31,1184478,1361.5,568.5,1,57474,1
31,1184479,1380.2142333984375,568.0714111328125,7,57475,0
31,1184480,1378.5,579.25,2,57475,1
31,1184481,1311.0,547.0,1,57475,2
31,1184482,1215.0,588.0,1,57476,0
31,1184483,1378.5,579.25,2,57476,1
31,1184484,1181.5,575.5,1,57476,2
31,1184485,1221.0,598.5,1,57476,3
31,1184486,1210.5,575.0,1,57476,4
31,1184487,1380.2142333984375,568.0714111328125,7,57477,0
31,1184488,1378.5,579.25,2,57477,1
31,1184489,1378.5,579.25,2,57478,0
31,1184490,1337.5,574.8499755859375,10,57478,1
31,1184491,1215.0,588.0,1,57478,2
31,1184492,1273.0,576.0,2,57479,0
31,1184493,1378.5,579.25,2,57479,1
31,1184494,93.5,634.0,1,57480,0
31,1184495,1163.5,570.5,2,57481,0
31,1184496,1151.0,572.0,1,57481,1
31,1184497,1361.5,568.5,1,57481,2
31,1184498,1151.0,572.0,1,57482,0
31,1184499,1361.5,568.5,1,57482,1
31,1184500,1163.5,570.5,2,57482,2
31,1184501,1163.5,570.5,2,57483,0
31,1184502,1221.0,598.5,1,57483,1
31,1184503,1361.5,568.5,1,57483,2
31,1184504,1151.0,572.0,1,57483,3
31,1184505,1210.5,575.0,1,57483,4
31,1184506,1215.0,588.0,1,57483,5
31,1184507,1311.0,547.0,1,57484,0
31,1184508,1361.5,568.5,1,57484,1
31,1184509,1320.0,554.5,3,57484,2
31,1184510,1600.0,573.75,2,57485,0
31,1184511,1532.5,557.5,1,57486,0
31,1184512,1515.0,569.5,1,57486,1
31,1184513,1401.7142333984375,576.0714111328125,7,57487,0
31,1184514,1187.0,768.5,1,57487,1
31,1184515,1515.0,569.5,1,57487,2
31,1184516,1395.5,590.0,1,57487,3
31,1184517,871.5,576.0,1,57488,0
31,1184518,895.5,580.0,1,57488,1
31,1184519,799.5,582.5,1,57489,0
31,1184520,798.5,596.5,1,57489,1
31,1184521,1600.0,573.75,2,57490,0
31,1184522,1515.0,569.5,1,57491,0
31,1184523,1520.25,591.0,2,57491,1
31,1184524,1402.25,579.0,2,57491,2
31,1184525,746.0,563.0,1,57492,0
31,1184526,737.5,602.0,1,57492,1
31,1184527,1368.5,562.0833129882812,6,57493,0
31,1184528,1378.5,579.25,2,57493,1
31,1184529,26.0,648.0,1,57494,0
31,1184530,737.5,602.0,1,57495,0
31,1184531,746.0,563.0,1,57495,1
31,1184532,1008.0,570.0,1,57496,0
31,1184533,990.75,568.5,2,57496,1
31,1184534,1221.0,598.5,1,57497,0
31,1184535,1378.5,579.25,2,57497,1
31,1184536,1210.5,575.0,1,57497,2
31,1184537,1215.0,588.0,1,57497,3
31,1184538,1181.5,575.5,1,57497,4
31,1184539,1396.1875,575.125,8,57498,0
31,1184540,1378.5,579.25,2,57498,1
31,1184541,1187.0,768.5,1,57499,0
31,1184542,1479.25,614.25,2,57499,1
31,1184543,1282.441162109375,569.9117431640625,17,57500,0
31,1184544,1215.0,588.0,1,57500,1
41,1184452,895.5,580.0,1,57465,0
41,1184453,871.5,576.0,1,57465,1
41,1184454,1428.875,589.375,4,57466,0
41,1184455,1187.0,768.5,1,57466,1
41,1184456,1515.0,569.5,1,57466,2
41,1184457,798.5,596.5,1,57467,0
41,1184458,799.5,582.5,1,57467,1
41,1184459,990.75,568.5,2,57468,0
41,1184460,1008.0,570.0,1,57468,1
41,1184461,1273.0,576.0,2,57469,0
41,1184462,1311.0,547.0,1,57469,1
41,1184463,1361.5,568.5,1,57469,2
41,1184464,990.75,568.5,2,57470,0
41,1184465,1008.0,570.0,1,57470,1
41,1184466,1380.2142333984375,568.0714111328125,7,57471,0
41,1184467,1378.5,579.25,2,57471,1
41,1184468,1210.5,575.0,1,57472,0
41,1184469,1215.0,588.0,1,57472,1
41,1184470,1378.5,579.25,2,57472,2
41,1184471,1181.5,575.5,1,57472,3
41,1184472,1221.0,598.5,1,57472,4
41,1184473,1396.1875,575.125,8,57473,0
41,1184474,1378.5,579.25,2,57473,1
41,1184475,1311.0,547.0,1,57473,2
41,1184476,1515.0,569.5,1,57473,3
41,1184477,1067.0,572.0,1,57474,0
41,1184478,1361.5,568.5,1,57474,1
41,1184479,1380.2142333984375,568.0714111328125,7,57475,0
41,1184480,1378.5,579.25,2,57475,1
41,1184481,1311.0,547.0,1,57475,2
41,1184482,1215.0,588.0,1,57476,0
41,1184483,1378.5,579.25,2,57476,1
41,1184484,1181.5,575.5,1,57476,2
41,1184485,1221.0,598.5,1,57476,3
41,1184486,1210.5,575.0,1,57476,4
41,1184487,1380.2142333984375,568.0714111328125,7,57477,0
41,1184488,1378.5,579.25,2,57477,1
41,1184489,1378.5,579.25,2,57478,0
