frame,cluster_id,x,y,cluster_size,source_sample_index,source_local_cluster_id
11,1088891,616.6666870117188,860.8333129882812,3,25895,0
11,1088892,857.5,840.5,1,25895,1
11,1088893,639.5,862.1666870117188,3,25895,2
11,1088894,639.5,862.1666870117188,3,25896,0
11,1088895,857.5,840.5,1,25896,1
11,1088896,1005.5,834.5,1,25896,2
11,1088897,616.6666870117188,860.8333129882812,3,25896,3
11,1088898,323.0,871.0,1,25897,0
11,1088899,639.5,862.1666870117188,3,25898,0
11,1088900,1681.5,697.0,1,25898,1
11,1088901,857.5,840.5,1,25898,2
11,1088902,1005.5,834.5,1,25898,3
11,1088903,616.6666870117188,860.8333129882812,3,25898,4
11,1088904,1681.5,697.0,1,25899,0
11,1088905,857.5,840.5,1,25899,1
11,1088906,1005.5,834.5,1,25899,2
11,1088907,699.5,858.5,1,25899,3
11,1088908,573.5,861.0,1,25899,4
11,1088909,857.5,840.5,1,25900,0
11,1088910,1005.5,834.5,1,25900,1
11,1088911,616.6666870117188,860.8333129882812,3,25900,2
11,1088912,1681.5,697.0,1,25900,3
11,1088913,639.5,862.1666870117188,3,25900,4
11,1088914,1005.5,834.5,1,25901,0
11,1088915,579.0,861.0,1,25901,1
11,1088916,1681.5,697.0,1,25901,2
11,1088917,857.5,840.5,1,25901,3
11,1088918,639.5,862.1666870117188,3,25901,4
11,1088919,616.6666870117188,860.8333129882812,3,25902,0
11,1088920,857.5,840.5,1,25902,1
11,1088921,609.5,864.0,2,25902,2
11,1088922,639.5,862.1666870117188,3,25903,0
11,1088923,664.5,857.5,1,25903,1
11,1088924,1681.5,697.0,1,25903,2
11,1088925,857.5,840.5,1,25903,3
11,1088926,1005.5,834.5,1,25903,4
11,1088927,616.6666870117188,860.8333129882812,3,25904,0
11,1088928,857.5,840.5,1,25904,1
11,1088929,1005.5,834.5,1,25904,2
11,1088930,609.5,864.0,2,25904,3
21,1088891,616.6666870117188,860.8333129882812,3,25895,0
21,1088892,857.5,840.5,1,25895,1
21,1088893,639.5,862.1666870117188,3,25895,2
21,1088894,639.5,862.1666870117188,3,25896,0
21,1088895,857.5,840.5,1,25896,1
21,1088896,1005.5,834.5,1,25896,2
21,1088897,616.6666870117188,860.8333129882812,3,25896,3
21,1088898,323.0,871.0,1,25897,0
21,1088899,639.5,862.1666870117188,3,25898,0
21,1088900,1681.5,697.0,1,25898,1
21,1088901,857.5,840.5,1,25898,2
21,1088902,1005.5,834.5,1,25898,3
21,1088903,616.6666870117188,860.8333129882812,3,25898,4
21,1088904,1681.5,697.0,1,25899,0
21,1088905,857.5,840.5,1,25899,1
21,1088906,1005.5,834.5,1,25899,2
21,1088907,699.5,858.5,1,25899,3
21,1088908,573.5,861.0,1,25899,4
21,1088909,857.5,840.5,1,25900,0
21,1088910,1005.5,834.5,1,25900,1
21,1088911,616.6666870117188,860.8333129882812,3,25900,2
21,1088912,1681.5,697.0,1,25900,3
21,1088913,639.5,862.1666870117188,3,25900,4
21,1088914,1005.5,834.5,1,25901,0
21,1088915,579.0,861.0,1,25901,1
21,1088916,1681.5,697.0,1,25901,2
21,1088917,857.5,840.5,1,25901,3
21,1088918,639.5,862.1666870117188,3,25901,4
21,1088919,616.6666870117188,860.8333129882812,3,25902,0
21,1088920,857.5,840.5,1,25902,1
21,1088921,609.5,864.0,2,25902,2
21,1088922,639.5,862.1666870117188,3,25903,0
21,1088923,664.5,857.5,1,25903,1
21,1088924,1681.5,697.0,1,25903,2
21,1088925,857.5,840.5,1,25903,3
21,1088926,1005.5,834.5,1,25903,4
21,1088927,616.6666870117188,860.8333129882812,3,25904,0
21,1088928,857.5,840.5,1,25904,1
21,1088929,1005.5,834.5,1,25904,2
21,1088930,609.5,864.0,2,25904,3
31,1088891,616.6666870117188,860.8333129882812,3,25895,0
31,1088892,857.5,840.5,1,25895,1
31,1088893,639.5,862.1666870117188,3,25895,2
31,1088894,639.5,862.1666870117188,3,25896,0
31,1088895,857.5,840.5,1,25896,1
31,1088896,1005.5,834.5,1,25896,2
31,1088897,616.6666870117188,860.8333129882812,3,25896,3
31,1088898,323.0,871.0,1,25897,0
31,1088899,639.5,862.1666870117188,3,25898,0
31,1088900,1681.5,697.0,1,25898,1
31,1088901,857.5,840.5,1,25898,2
31,1088902,1005.5,834.5,1,25898,3
31,1088903,616.6666870117188,860.8333129882812,3,25898,4
31,1088904,1681.5,697.0,1,25899,0
31,1088905,857.5,840.5,1,25899,1
31,1088906,1005.5,834.5,1,25899,2
31,1088907,699.5,858.5,1,25899,3
31,1088908,573.5,861.0,1,25899,4
31,1088909,857.5,840.5,1,25900,0
31,1088910,1005.5,834.5,1,25900,1
31,1088911,616.6666870117188,860.8333129882812,3,25900,2
31,1088912,1681.5,697.0,1,25900,3
31,1088913,639.5,862.1666870117188,3,25900,4
31,1088914,1005.5,834.5,1,25901,0
31,1088915,579.0,861.0,1,25901,1
31,1088916,1681.5,697.0,1,25901,2
31,1088917,857.5,840.5,1,25901,3
31,1088918,639.5,862.1666870117188,3,25901,4
31,1088919,616.6666870117188,860.8333129882812,3,25902,0
31,1088920,857.5,840.5,1,25902,1
31,1088921,609.5,864.0,2,25902,2
31,1088922,639.5,862.1666870117188,3,25903,0
31,1088923,664.5,857.5,1,25903,1
31,1088924,1681.5,697.0,1,25903,2
31,1088925,857.5,840.5,1,25903,3
31,1088926,1005.5,834.5,1,25903,4
31,1088927,616.6666870117188,860.8333129882812,3,25904,0
31,1088928,857.5,840.5,1,25904,1
31,1088929,1005.5,834.5,1,25904,2
31,1088930,609.5,864.0,2,25904,3
41,1088891,616.6666870117188,860.8333129882812,3,25895,0
41,1088892,857.5,840.5,1,25895,1
41,1088893,639.5,862.1666870117188,3,25895,2
41,1088894,639.5,862.1666870117188,3,25896,0
41,1088895,857.5,840.5,1,25896,1
41,1088896,1005.5,834.5,1,25896,2
41,1088897,616.6666870117188,860.8333129882812,3,25896,3
41,1088898,323.0,871.0,1,25897,0
41,1088899,639.5,862.1666870117188,3,25898,0
41,1088900,1681.5,697.0,1,25898,1
41,1088901,857.5,840.5,1,25898,2
41,1088902,1005.5,834.5,1,25898,3
41,1088903,616.6666870117188,860.8333129882812,3,25898,4
41,1088904,1681.5,697.0,1,25899,0
41,1088905,857.5,840.5,1,25899,1
41,1088906,1005.5,834.5,1,25899,2
41,1088907,699.5,858.5,1,25899,3
41,1088908,573.5,861.0,1,25899,4
41,1088909,857.5,840.5,1,25900,0
41,1088910,1005.5,834.5,1,25900,1
41,1088911,616.6666870117188,860.8333129882812,3,25900,2
41,1088912,1681.5,697.0,1,25900,3
41,1088913,639.5,862.1666870117188,3,25900,4
41,1088914,1005.5,834.5,1,25901,0
41,1088915,579.0,861.0,1,25901,1
41,1088916,1681.5,697.0,1,25901,2
41,1088917,857.5,840.5,1,25901,3
41,1088918,639.5,862.1666870117188,3,25901,4
41,1088919,616.6666870117188,860.8333129882812,3,25902,0
41,1088920,857.5,840.5,1,25902,1
41,1088921,609.5,864.0,2,25902,2
41,1088922,639.5,862.1666870117188,3,25903,0
41,1088923,664.5,857.5,1,25903,1
41,1088924,1681.5,697.0,1,25903,2
41,1088925,857.5,840.5,1,25903,3
41,1088926,1005.5,834.5,1,25903,4
41,1088927,616.6666870117188,860.8333129882812,3,25904,0
41,1088928,857.5,840.5,1,25904,1
41,1088929,1005.5,834.5,1,25904,2
41,1088930,609.5,864.0,2,25904,3
51,1088891,616.6666870117188,860.8333129882812,3,25895,0
51,1088892,857.5,840.5,1,25895,1
51,1088893,639.5,862.1666870117188,3,25895,2
51,1088894,639.5,862.1666870117188,3,25896,0
51,1088895,857.5,840.5,1,25896,1
51,1088896,1005.5,834.5,1,25896,2
51,1088897,616.6666870117188,860.8333129882812,3,25896,3
51,1088898,323.0,871.0,1,25897,0
51,1088899,639.5,862.1666870117188,3,25898,0
51,1088900,1681.5,697.0,1,25898,1
51,1088901,857.5,840.5,1,25898,2
51,1088902,1005.5,834.5,1,25898,3
51,1088903,616.6666870117188,860.8333129882812,3,25898,4
51,1088904,1681.5,697.0,1,25899,0
51,1088905,857.5,840.5,1,25899,1
51,1088906,1005.5,834.5,1,25899,2
51,1088907,699.5,858.5,1,25899,3
51,1088908,573.5,861.0,1,25899,4
51,1088909,857.5,840.5,1,25900,0
51,1088910,1005.5,834.5,1,25900,1
51,1088911,616.6666870117188,860.8333129882812,3,25900,2
51,1088912,1681.5,697.0,1,25900,3
51,1088913,639.5,862.1666870117188,3,25900,4
51,1088914,1005.5,834.5,1,25901,0
51,1088915,579.0,861.0,1,25901,1
51,1088916,1681.5,697.0,1,25901,2
51,1088917,857.5,840.5,1,25901,3
51,1088918,639.5,862.1666870117188,3,25901,4
51,1088919,616.6666870117188,860.8333129882812,3,25902,0
51,1088920,857.5,840.5,1,25902,1
51,1088921,609.5,864.0,2,25902,2
51,1088922,639.5,862.1666870117188,3,25903,0
51,1088923,664.5,857.5,1,25903,1
51,1088924,1681.5,697.0,1,25903,2
51,1088925,857.5,840.5,1,25903,3
51,1088926,1005.5,834.5,1,25903,4
51,1088927,616.6666870117188,860.8333129882812,3,25904,0
51,1088928,857.5,840.5,1,25904,1
51,1088929,1005.5,834.5,1,25904,2
51,1088930,609.5,864.0,2,25904,3
61,1088891,616.6666870117188,860.8333129882812,3,25895,0
61,1088892,857.5,840.5,1,25895,1
61,1088893,639.5,862.1666870117188,3,25895,2
61,1088894,639.5,862.1666870117188,3,25896,0
61,1088895,857.5,840.5,1,25896,1
61,1088896,1005.5,834.5,1,25896,2
61,1088897,616.6666870117188,860.8333129882812,3,25896,3
61,1088898,323.0,871.0,1,25897,0
61,1088899,639.5,862.1666870117188,3,25898,0
61,1088900,1681.5,697.0,1,25898,1
61,1088901,857.5,840.5,1,25898,2
61,1088902,1005.5,834.5,1,25898,3
61,1088903,616.6666870117188,860.8333129882812,3,25898,4
61,1088904,1681.5,697.0,1,25899,0
61,1088905,857.5,840.5,1,25899,1
61,1088906,1005.5,834.5,1,25899,2
61,1088907,699.5,858.5,1,25899,3
61,1088908,573.5,861.0,1,25899,4
61,1088909,857.5,840.5,1,25900,0
61,1088910,1005.5,834.5,1,25900,1
61,1088911,616.6666870117188,860.8333129882812,3,25900,2
61,1088912,1681.5,697.0,1,25900,3
61,1088913,639.5,862.1666870117188,3,25900,4
61,1088914,1005.5,834.5,1,25901,0
61,1088915,579.0,861.0,1,25901,1
61,1088916,1681.5,697.0,1,25901,2
61,1088917,857.5,840.5,1,25901,3
61,1088918,639.5,862.1666870117188,3,25901,4
61,1088919,616.6666870117188,860.8333129882812,3,25902,0
61,1088920,857.5,840.5,1,25902,1
61,1088921,609.5,864.0,2,25902,2
61,1088922,639.5,862.1666870117188,3,25903,0
61,1088923,664.5,857.5,1,25903,1
61,1088924,1681.5,697.0,1,25903,2
61,1088925,857.5,840.5,1,25903,3
61,1088926,1005.5,834.5,1,25903,4
61,1088927,616.6666870117188,860.8333129882812,3,25904,0
61,1088928,857.5,840.5,1,25904,1
61,1088929,1005.5,834.5,1,25904,2
61,1088930,609.5,864.0,2,25904,3
71,1088891,616.6666870117188,860.8333129882812,3,25895,0
71,1088892,857.5,840.5,1,25895,1
71,1088893,639.5,862.1666870117188,3,25895,2
71,1088894,639.5,862.1666870117188,3,25896,0
71,1088895,857.5,840.5,1,25896,1
71,1088896,1005.5,834.5,1,25896,2
71,1088897,616.6666870117188,860.8333129882812,3,25896,3
71,1088898,323.0,871.0,1,25897,0
71,1088899,639.5,862.1666870117188,3,25898,0
71,1088900,1681.5,697.0,1,25898,1
71,1088901,857.5,840.5,1,25898,2
71,1088902,1005.5,834.5,1,25898,3
71,1088903,616.6666870117188,860.8333129882812,3,25898,4
71,1088904,1681.5,697.0,1,25899,0
71,1088905,857.5,840.5,1,25899,1
71,1088906,1005.5,834.5,1,25899,2
71,1088907,699.5,858.5,1,25899,3
71,1088908,573.5,861.0,1,25899,4
71,1088909,857.5,840.5,1,25900,0
71,1088910,1005.5,834.5,1,25900,1
71,1088911,616.6666870117188,860.8333129882812,3,25900,2
71,1088912,1681.5,697.0,1,25900,3
71,1088913,639.5,862.1666870117188,3,25900,4
71,1088914,1005.5,834.5,1,25901,0
71,1088915,579.0,861.0,1,25901,1
71,1088916,1681.5,697.0,1,25901,2
71,1088917,857.5,840.5,1,25901,3
71,1088918,639.5,862.1666870117188,3,25901,4
71,1088919,616.6666870117188,860.8333129882812,3,25902,0
71,1088920,857.5,840.5,1,25902,1
71,1088921,609.5,864.0,2,25902,2
71,1088922,639.5,862.1666870117188,3,25903,0
71,1088923,664.5,857.5,1,25903,1
71,1088924,1681.5,697.0,1,25903,2
71,1088925,857.5,840.5,1,25903,3
71,1088926,1005.5,834.5,1,25903,4
71,1088927,616.6666870117188,860.8333129882812,3,25904,0
71,1088928,857.5,840.5,1,25904,1
71,1088929,1005.5,834.5,1,25904,2
71,1088930,609.5,864.0,2,25904,3
81,1088891,616.6666870117188,860.8333129882812,3,25895,0
81,1088892,857.5,840.5,1,25895,1
81,1088893,639.5,862.1666870117188,3,25895,2
81,1088894,639.5,862.1666870117188,3,25896,0
81,1088895,857.5,840.5,1,25896,1
81,1088896,1005.5,834.5,1,25896,2
81,1088897,616.6666870117188,860.8333129882812,3,25896,3
81,1088898,323.0,871.0,1,25897,0
81,1088899,639.5,862.1666870117188,3,25898,0
81,1088900,1681.5,697.0,1,25898,1
81,1088901,857.5,840.5,1,25898,2
81,1088902,1005.5,834.5,1,25898,3
81,1088903,616.6666870117188,860.8333129882812,3,25898,4
81,1088904,1681.5,697.0,1,25899,0
81,1088905,857.5,840.5,1,25899,1
81,1088906,1005.5,834.5,1,25899,2
81,1088907,699.5,858.5,1,25899,3
81,1088908,573.5,861.0,1,25899,4
81,1088909,857.5,840.5,1,25900,0
81,1088910,1005.5,834.5,1,25900,1
81,1088911,616.6666870117188,860.8333129882812,3,25900,2
81,1088912,1681.5,697.0,1,25900,3
81,1088913,639.5,862.1666870117188,3,25900,4
81,1088914,1005.5,834.5,1,25901,0
81,1088915,579.0,861.0,1,25901,1
81,1088916,1681.5,697.0,1,25901,2
81,1088917,857.5,840.5,1,25901,3
81,1088918,639.5,862.1666870117188,3,25901,4
81,1088919,616.6666870117188,860.8333129882812,3,25902,0
81,1088920,857.5,840.5,1,25902,1
81,1088921,609.5,864.0,2,25902,2
81,1088922,639.5,862.1666870117188,3,25903,0
81,1088923,664.5,857.5,1,25903,1
81,1088924,1681.5,697.0,1,25903,2
81,1088925,857.5,840.5,1,25903,3
81,1088926,1005.5,834.5,1,25903,4
81,1088927,616.6666870117188,860.8333129882812,3,25904,0
81,1088928,857.5,840.5,1,25904,1
81,1088929,1005.5,834.5,1,25904,2
81,1088930,609.5,864.0,2,25904,3
91,1088891,616.6666870117188,860.8333129882812,3,25895,0
91,1088892,857.5,840.5,1,25895,1
91,1088893,639.5,862.1666870117188,3,25895,2
91,1088894,639.5,862.1666870117188,3,25896,0
91,1088895,857.5,840.5,1,25896,1
91,1088896,1005.5,834.5,1,25896,2
91,1088897,616.6666870117188,860.8333129882812,3,25896,3
91,1088898,323.0,871.0,1,25897,0
91,1088899,639.5,862.1666870117188,3,25898,0
91,1088900,1681.5,697.0,1,25898,1
91,1088901,857.5,840.5,1,25898,2
91,1088902,1005.5,834.5,1,25898,3
91,1088903,616.6666870117188,860.8333129882812,3,25898,4
91,1088904,1681.5,697.0,1,25899,0
91,1088905,857.5,840.5,1,25899,1
91,1088906,1005.5,834.5,1,25899,2
91,1088907,699.5,858.5,1,25899,3
91,1088908,573.5,861.0,1,25899,4
91,1088909,857.5,840.5,1,25900,0
91,1088910,1005.5,834.5,1,25900,1
91,1088911,616.6666870117188,860.8333129882812,3,25900,2
91,1088912,1681.5,697.0,1,25900,3
91,1088913,639.5,862.1666870117188,3,25900,4
91,1088914,1005.5,834.5,1,25901,0
91,1088915,579.0,861.0,1,25901,1
91,1088916,1681.5,697.0,1,25901,2
91,1088917,857.5,840.5,1,25901,3
91,1088918,639.5,862.1666870117188,3,25901,4
91,1088919,616.6666870117188,860.8333129882812,3,25902,0
91,1088920,857.5,840.5,1,25902,1
91,1088921,609.5,864.0,2,25902,2
91,1088922,639.5,862.1666870117188,3,25903,0
91,1088923,664.5,857.5,1,25903,1
91,1088924,1681.5,697.0,1,25903,2
91,1088925,857.5,840.5,1,25903,3
91,1088926,1005.5,834.5,1,25903,4
91,1088927,616.6666870117188,860.8333129882812,3,25904,0
91,1088928,857.5,840.5,1,25904,1
91,1088929,1005.5,834.5,1,25904,2
91,1088930,609.5,864.0,2,25904,3
101,1088891,618.6666870117188,861.1666259765625,3,25895,0
101,1088892,844.0,840.5,1,25895,1
101,1088893,645.1666870117188,861.1666870117188,3,25895,2
101,1088894,645.1666870117188,861.1666870117188,3,25896,0
101,1088895,844.0,840.5,1,25896,1
101,1088896,981.0,836.5,1,25896,2
101,1088897,618.6666870117188,861.1666259765625,3,25896,3
101,1088898,328.5,870.5,1,25897,0
101,1088899,645.1666870117188,861.1666870117188,3,25898,0
101,1088900,1660.0,698.0,1,25898,1
101,1088901,844.0,840.5,1,25898,2
101,1088902,981.0,836.5,1,25898,3
101,1088903,618.6666870117188,861.1666259765625,3,25898,4
101,1088904,1660.0,698.0,1,25899,0
101,1088905,844.0,840.5,1,25899,1
101,1088906,981.0,836.5,1,25899,2
101,1088907,713.0,858.0,1,25899,3
101,1088908,574.5,861.0,1,25899,4
101,1088909,844.0,840.5,1,25900,0
101,1088910,981.0,836.5,1,25900,1
101,1088911,618.6666870117188,861.1666259765625,3,25900,2
101,1088912,1660.0,698.0,1,25900,3
101,1088913,645.1666870117188,861.1666870117188,3,25900,4
101,1088914,981.0,836.5,1,25901,0
101,1088915,580.5,860.5,2,25901,1
101,1088916,1660.0,698.0,1,25901,2
101,1088917,844.0,840.5,1,25901,3
101,1088918,647.0,861.1666870117188,2,25901,4
101,1088919,619.1666870117188,861.3333129882812,2,25902,0
101,1088920,844.0,840.5,1,25902,1
101,1088921,611.0,863.1666870117188,3,25902,2
101,1088922,647.0,861.1666870117188,2,25903,0
101,1088923,665.75,858.0,2,25903,1
101,1088924,1660.0,698.0,1,25903,2
101,1088925,844.0,840.5,1,25903,3
101,1088926,981.0,836.5,1,25903,4
101,1088927,619.1666870117188,861.3333129882812,2,25904,0
101,1088928,844.0,840.5,1,25904,1
101,1088929,981.0,836.5,1,25904,2
101,1088930,611.0,863.1666870117188,3,25904,3
111,1088891,618.6666870117188,861.1666259765625,3,25895,0
111,1088892,844.0,840.5,1,25895,1
111,1088893,645.1666870117188,861.1666870117188,3,25895,2
111,1088894,645.1666870117188,861.1666870117188,3,25896,0
111,1088895,844.0,840.5,1,25896,1
