frame,cluster_id,x,y,cluster_size,source_sample_index,source_local_cluster_id
11,1095284,260.0,571.0,1,27947,0
11,1095285,485.375,567.0,4,27947,1
11,1095286,421.0,568.8333129882812,3,27947,2
11,1095287,493.1000061035156,565.4000244140625,5,27948,0
11,1095288,260.0,571.0,1,27948,1
11,1095289,456.25,572.5,2,27948,2
11,1095290,493.1000061035156,565.4000244140625,5,27949,0
11,1095291,260.0,571.0,1,27949,1
11,1095292,456.25,572.5,2,27949,2
11,1095293,493.1000061035156,565.4000244140625,5,27950,0
11,1095294,260.0,571.0,1,27950,1
11,1095295,456.25,572.5,2,27950,2
11,1095296,1122.0,556.0,1,27951,0
11,1095297,717.0,558.5,1,27951,1
11,1095298,951.0,557.5,1,27951,2
11,1095299,1247.5,554.5,1,27951,3
11,1095300,493.1000061035156,565.4000244140625,5,27952,0
11,1095301,467.5,571.5,1,27952,1
11,1095302,137.0,636.5,1,27953,0
11,1095303,646.0,618.0,1,27953,1
11,1095304,350.5,561.5,1,27954,0
11,1095305,260.0,571.0,1,27954,1
11,1095306,646.0,618.0,1,27955,0
11,1095307,137.0,636.5,1,27955,1
11,1095308,493.1000061035156,565.4000244140625,5,27956,0
11,1095309,260.0,571.0,1,27956,1
11,1095310,456.25,572.5,2,27956,2
11,1095311,717.0,558.5,1,27957,0
11,1095312,1122.0,556.0,1,27957,1
11,1095313,1247.5,554.5,1,27957,2
11,1095314,456.25,572.5,2,27958,0
11,1095315,260.0,571.0,1,27958,1
11,1095316,485.375,567.0,4,27958,2
11,1095317,456.25,572.5,2,27959,0
11,1095318,260.0,571.0,1,27959,1
11,1095319,493.1000061035156,565.4000244140625,5,27959,2
11,1095320,627.0,558.5,1,27960,0
11,1095321,1247.5,554.5,1,27960,1
11,1095322,980.5,619.5,1,27961,0
11,1095323,951.0,557.5,1,27962,0
11,1095324,1122.0,556.0,1,27962,1
11,1095325,1247.5,554.5,1,27962,2
11,1095326,1247.5,554.5,1,27963,0
11,1095327,1122.0,556.0,1,27963,1
11,1095328,672.0,558.5,2,27963,2
11,1095329,951.0,557.5,1,27963,3
21,1095284,260.0,571.0,1,27947,0
21,1095285,485.375,567.0,4,27947,1
21,1095286,421.0,568.8333129882812,3,27947,2
21,1095287,493.1000061035156,565.4000244140625,5,27948,0
21,1095288,260.0,571.0,1,27948,1
21,1095289,456.25,572.5,2,27948,2
21,1095290,493.1000061035156,565.4000244140625,5,27949,0
21,1095291,260.0,571.0,1,27949,1
21,1095292,456.25,572.5,2,27949,2
21,1095293,493.1000061035156,565.4000244140625,5,27950,0
21,1095294,260.0,571.0,1,27950,1
21,1095295,456.25,572.5,2,27950,2
21,1095296,1122.0,556.0,1,27951,0
21,1095297,717.0,558.5,1,27951,1
21,1095298,951.0,557.5,1,27951,2
21,1095299,1247.5,554.5,1,27951,3
21,1095300,493.1000061035156,565.4000244140625,5,27952,0
21,1095301,467.5,571.5,1,27952,1
21,1095302,137.0,636.5,1,27953,0
21,1095303,646.0,618.0,1,27953,1
21,1095304,350.5,561.5,1,27954,0
21,1095305,260.0,571.0,1,27954,1
21,1095306,646.0,618.0,1,27955,0
21,1095307,137.0,636.5,1,27955,1
21,1095308,493.1000061035156,565.4000244140625,5,27956,0
21,1095309,260.0,571.0,1,27956,1
21,1095310,456.25,572.5,2,27956,2
21,1095311,717.0,558.5,1,27957,0
21,1095312,1122.0,556.0,1,27957,1
21,1095313,1247.5,554.5,1,27957,2
21,1095314,456.25,572.5,2,27958,0
21,1095315,260.0,571.0,1,27958,1
21,1095316,485.375,567.0,4,27958,2
21,1095317,456.25,572.5,2,27959,0
21,1095318,260.0,571.0,1,27959,1
21,1095319,493.1000061035156,565.4000244140625,5,27959,2
21,1095320,627.0,558.5,1,27960,0
21,1095321,1247.5,554.5,1,27960,1
