frame,cluster_id,x,y,cluster_size,source_sample_index,source_local_cluster_id
11,1137577,1760.5,931.5,1,41450,0
11,1137578,1150.0,606.0,1,41450,1
11,1137579,1771.5,775.0,1,41450,2
11,1137580,710.0,486.5,1,41451,0
11,1137581,825.0,562.5,1,41451,1
11,1137582,749.5,552.0,1,41451,2
11,1137583,703.5,520.5,1,41451,3
11,1137584,648.0,491.5,1,41452,0
11,1137585,665.25,497.0,2,41452,1
11,1137586,749.5,552.0,1,41453,0
11,1137587,808.5,574.0,1,41453,1
11,1137588,750.3333129882812,504.3333435058594,3,41453,2
11,1137589,627.0,473.5,1,41454,0
11,1137590,648.0,491.5,1,41454,1
11,1137591,808.5,574.0,1,41455,0
11,1137592,827.375,548.125,4,41455,1
11,1137593,749.5,552.0,1,41455,2
11,1137594,761.5,482.0,1,41456,0
11,1137595,884.0,556.5,1,41456,1
11,1137596,821.0,529.0,1,41456,2
11,1137597,995.0,603.5,1,41456,3
11,1137598,749.5,552.0,1,41456,4
11,1137599,1505.5,1017.5,1,41457,0
11,1137600,1189.25,640.0,2,41458,0
11,1137601,884.0,556.5,1,41458,1
11,1137602,1189.25,640.0,2,41459,0
11,1137603,1760.5,931.5,1,41459,1
11,1137604,823.5,533.6666870117188,3,41460,0
11,1137605,995.0,603.5,1,41460,1
11,1137606,808.5,574.0,1,41460,2
11,1137607,1228.5,674.0,1,41460,3
11,1137608,808.5,545.3333129882812,3,41461,0
11,1137609,749.5,552.0,1,41461,1
11,1137610,808.5,574.0,1,41461,2
11,1137611,796.75,529.5,4,41462,0
11,1137612,808.5,574.0,1,41462,1
11,1137613,1771.5,775.0,1,41463,0
11,1137614,1760.5,931.5,1,41463,1
11,1137615,703.5,520.5,1,41464,0
11,1137616,679.0,489.0,2,41464,1
11,1137617,1436.5,757.75,2,41465,0
11,1137618,803.9000244140625,535.7999877929688,5,41466,0
11,1137619,808.5,574.0,1,41466,1
11,1137620,1436.5,757.75,2,41467,0
11,1137621,995.0,603.5,1,41468,0
11,1137622,761.5,482.0,1,41468,1
11,1137623,884.0,556.5,1,41468,2
21,1137577,1760.5,931.5,1,41450,0
21,1137578,1150.0,606.0,1,41450,1
21,1137579,1771.5,775.0,1,41450,2
21,1137580,710.0,486.5,1,41451,0
21,1137581,825.0,562.5,1,41451,1
21,1137582,749.5,552.0,1,41451,2
21,1137583,703.5,520.5,1,41451,3
21,1137584,648.0,491.5,1,41452,0
21,1137585,665.25,497.0,2,41452,1
21,1137586,749.5,552.0,1,41453,0
21,1137587,808.5,574.0,1,41453,1
21,1137588,750.3333129882812,504.3333435058594,3,41453,2
21,1137589,627.0,473.5,1,41454,0
21,1137590,648.0,491.5,1,41454,1
21,1137591,808.5,574.0,1,41455,0
21,1137592,827.375,548.125,4,41455,1
21,1137593,749.5,552.0,1,41455,2
21,1137594,761.5,482.0,1,41456,0
21,1137595,884.0,556.5,1,41456,1
21,1137596,821.0,529.0,1,41456,2
21,1137597,995.0,603.5,1,41456,3
21,1137598,749.5,552.0,1,41456,4
21,1137599,1505.5,1017.5,1,41457,0
21,1137600,1189.25,640.0,2,41458,0
21,1137601,884.0,556.5,1,41458,1
21,1137602,1189.25,640.0,2,41459,0
21,1137603,1760.5,931.5,1,41459,1
21,1137604,823.5,533.6666870117188,3,41460,0
21,1137605,995.0,603.5,1,41460,1
21,1137606,808.5,574.0,1,41460,2
21,1137607,1228.5,674.0,1,41460,3
21,1137608,808.5,545.3333129882812,3,41461,0
21,1137609,749.5,552.0,1,41461,1
21,1137610,808.5,574.0,1,41461,2
21,1137611,796.75,529.5,4,41462,0
21,1137612,808.5,574.0,1,41462,1
21,1137613,1771.5,775.0,1,41463,0
21,1137614,1760.5,931.5,1,41463,1
21,1137615,703.5,520.5,1,41464,0
21,1137616,679.0,489.0,2,41464,1
21,1137617,1436.5,757.75,2,41465,0
21,1137618,803.9000244140625,535.7999877929688,5,41466,0
21,1137619,808.5,574.0,1,41466,1
21,1137620,1436.5,757.75,2,41467,0
21,1137621,995.0,603.5,1,41468,0
21,1137622,761.5,482.0,1,41468,1
21,1137623,884.0,556.5,1,41468,2
31,1137577,1760.5,931.5,1,41450,0
31,1137578,1150.0,606.0,1,41450,1
31,1137579,1771.5,775.0,1,41450,2
31,1137580,710.0,486.5,1,41451,0
31,1137581,825.0,562.5,1,41451,1
31,1137582,749.5,552.0,1,41451,2
31,1137583,703.5,520.5,1,41451,3
31,1137584,648.0,491.5,1,41452,0
31,1137585,665.25,497.0,2,41452,1
31,1137586,749.5,552.0,1,41453,0
31,1137587,808.5,574.0,1,41453,1
31,1137588,750.3333129882812,504.3333435058594,3,41453,2
31,1137589,627.0,473.5,1,41454,0
31,1137590,648.0,491.5,1,41454,1
31,1137591,808.5,574.0,1,41455,0
31,1137592,827.375,548.125,4,41455,1
31,1137593,749.5,552.0,1,41455,2
31,1137594,761.5,482.0,1,41456,0
31,1137595,884.0,556.5,1,41456,1
31,1137596,821.0,529.0,1,41456,2
31,1137597,995.0,603.5,1,41456,3
31,1137598,749.5,552.0,1,41456,4
31,1137599,1505.5,1017.5,1,41457,0
31,1137600,1189.25,640.0,2,41458,0
31,1137601,884.0,556.5,1,41458,1
31,1137602,1189.25,640.0,2,41459,0
31,1137603,1760.5,931.5,1,41459,1
31,1137604,823.5,533.6666870117188,3,41460,0
31,1137605,995.0,603.5,1,41460,1
31,1137606,808.5,574.0,1,41460,2
31,1137607,1228.5,674.0,1,41460,3
31,1137608,808.5,545.3333129882812,3,41461,0
31,1137609,749.5,552.0,1,41461,1
31,1137610,808.5,574.0,1,41461,2
31,1137611,796.75,529.5,4,41462,0
31,1137612,808.5,574.0,1,41462,1
31,1137613,1771.5,775.0,1,41463,0
31,1137614,1760.5,931.5,1,41463,1
31,1137615,703.5,520.5,1,41464,0
31,1137616,679.0,489.0,2,41464,1
31,1137617,1436.5,757.75,2,41465,0
31,1137618,803.9000244140625,535.7999877929688,5,41466,0
31,1137619,808.5,574.0,1,41466,1
31,1137620,1436.5,757.75,2,41467,0
31,1137621,995.0,603.5,1,41468,0
31,1137622,761.5,482.0,1,41468,1
31,1137623,884.0,556.5,1,41468,2
41,1137577,1760.5,931.5,1,41450,0
41,1137578,1150.0,606.0,1,41450,1
41,1137579,1771.5,775.0,1,41450,2
41,1137580,710.0,486.5,1,41451,0
41,1137581,825.0,562.5,1,41451,1
41,1137582,749.5,552.0,1,41451,2
41,1137583,703.5,520.5,1,41451,3
41,1137584,648.0,491.5,1,41452,0
41,1137585,665.25,497.0,2,41452,1
41,1137586,749.5,552.0,1,41453,0
41,1137587,808.5,574.0,1,41453,1
41,1137588,750.3333129882812,504.3333435058594,3,41453,2
41,1137589,627.0,473.5,1,41454,0
41,1137590,648.0,491.5,1,41454,1
41,1137591,808.5,574.0,1,41455,0
41,1137592,827.375,548.125,4,41455,1
41,1137593,749.5,552.0,1,41455,2
41,1137594,761.5,482.0,1,41456,0
41,1137595,884.0,556.5,1,41456,1
41,1137596,821.0,529.0,1,41456,2
41,1137597,995.0,603.5,1,41456,3
41,1137598,749.5,552.0,1,41456,4
41,1137599,1505.5,1017.5,1,41457,0
41,1137600,1189.25,640.0,2,41458,0
41,1137601,884.0,556.5,1,41458,1
41,1137602,1189.25,640.0,2,41459,0
41,1137603,1760.5,931.5,1,41459,1
41,1137604,823.5,533.6666870117188,3,41460,0
41,1137605,995.0,603.5,1,41460,1
41,1137606,808.5,574.0,1,41460,2
41,1137607,1228.5,674.0,1,41460,3
41,1137608,808.5,545.3333129882812,3,41461,0
41,1137609,749.5,552.0,1,41461,1
41,1137610,808.5,574.0,1,41461,2
41,1137611,796.75,529.5,4,41462,0
41,1137612,808.5,574.0,1,41462,1
41,1137613,1771.5,775.0,1,41463,0
41,1137614,1760.5,931.5,1,41463,1
41,1137615,703.5,520.5,1,41464,0
41,1137616,679.0,489.0,2,41464,1
41,1137617,1436.5,757.75,2,41465,0
41,1137618,803.9000244140625,535.7999877929688,5,41466,0
41,1137619,808.5,574.0,1,41466,1
41,1137620,1436.5,757.75,2,41467,0
41,1137621,995.0,603.5,1,41468,0
41,1137622,761.5,482.0,1,41468,1
41,1137623,884.0,556.5,1,41468,2
51,1137577,1760.5,931.5,1,41450,0
51,1137578,1150.0,606.0,1,41450,1
51,1137579,1771.5,775.0,1,41450,2
51,1137580,710.0,486.5,1,41451,0
51,1137581,825.0,562.5,1,41451,1
51,1137582,749.5,552.0,1,41451,2
51,1137583,703.5,520.5,1,41451,3
51,1137584,648.0,491.5,1,41452,0
51,1137585,665.25,497.0,2,41452,1
51,1137586,749.5,552.0,1,41453,0
51,1137587,808.5,574.0,1,41453,1
51,1137588,750.3333129882812,504.3333435058594,3,41453,2
51,1137589,627.0,473.5,1,41454,0
51,1137590,648.0,491.5,1,41454,1
51,1137591,808.5,574.0,1,41455,0
51,1137592,827.375,548.125,4,41455,1
51,1137593,749.5,552.0,1,41455,2
51,1137594,761.5,482.0,1,41456,0
51,1137595,884.0,556.5,1,41456,1
51,1137596,821.0,529.0,1,41456,2
51,1137597,995.0,603.5,1,41456,3
51,1137598,749.5,552.0,1,41456,4
51,1137599,1505.5,1017.5,1,41457,0
51,1137600,1189.25,640.0,2,41458,0
51,1137601,884.0,556.5,1,41458,1
51,1137602,1189.25,640.0,2,41459,0
51,1137603,1760.5,931.5,1,41459,1
51,1137604,823.5,533.6666870117188,3,41460,0
51,1137605,995.0,603.5,1,41460,1
51,1137606,808.5,574.0,1,41460,2
51,1137607,1228.5,674.0,1,41460,3
51,1137608,808.5,545.3333129882812,3,41461,0
51,1137609,749.5,552.0,1,41461,1
51,1137610,808.5,574.0,1,41461,2
51,1137611,796.75,529.5,4,41462,0
51,1137612,808.5,574.0,1,41462,1
51,1137613,1771.5,775.0,1,41463,0
51,1137614,1760.5,931.5,1,41463,1
51,1137615,703.5,520.5,1,41464,0
51,1137616,679.0,489.0,2,41464,1
51,1137617,1436.5,757.75,2,41465,0
51,1137618,803.9000244140625,535.7999877929688,5,41466,0
51,1137619,808.5,574.0,1,41466,1
51,1137620,1436.5,757.75,2,41467,0
51,1137621,995.0,603.5,1,41468,0
51,1137622,761.5,482.0,1,41468,1
51,1137623,884.0,556.5,1,41468,2
61,1137577,1760.5,931.5,1,41450,0
61,1137578,1150.0,606.0,1,41450,1
61,1137579,1771.5,775.0,1,41450,2
61,1137580,710.0,486.5,1,41451,0
61,1137581,825.0,562.5,1,41451,1
61,1137582,749.5,552.0,1,41451,2
61,1137583,703.5,520.5,1,41451,3
61,1137584,648.0,491.5,1,41452,0
61,1137585,665.25,497.0,2,41452,1
61,1137586,749.5,552.0,1,41453,0
61,1137587,808.5,574.0,1,41453,1
61,1137588,750.3333129882812,504.3333435058594,3,41453,2
61,1137589,627.0,473.5,1,41454,0
61,1137590,648.0,491.5,1,41454,1
61,1137591,808.5,574.0,1,41455,0
61,1137592,827.375,548.125,4,41455,1
61,1137593,749.5,552.0,1,41455,2
61,1137594,761.5,482.0,1,41456,0
61,1137595,884.0,556.5,1,41456,1
61,1137596,821.0,529.0,1,41456,2
61,1137597,995.0,603.5,1,41456,3
61,1137598,749.5,552.0,1,41456,4
