frame,cluster_id,x,y,cluster_size,source_sample_index,source_local_cluster_id
11,1120852,1306.0,781.5,1,35806,0
11,1120853,1590.5,775.5,1,35806,1
11,1120854,812.625,792.0,4,35806,2
11,1120855,230.5,783.5,1,35806,3
11,1120856,812.625,792.0,4,35807,0
11,1120857,1590.5,775.5,1,35807,1
11,1120858,1446.0,793.0,1,35807,2
11,1120859,1815.0,789.5,1,35807,3
11,1120860,1306.0,781.5,1,35807,4
11,1120861,230.5,783.5,1,35808,0
11,1120862,935.0,795.5,1,35808,1
11,1120863,1590.5,775.5,1,35808,2
11,1120864,1446.0,793.0,1,35808,3
11,1120865,1815.0,789.5,1,35808,4
11,1120866,1306.0,781.5,1,35808,5
11,1120867,1590.5,775.5,1,35809,0
11,1120868,1446.0,793.0,1,35809,1
11,1120869,1306.0,781.5,1,35809,2
11,1120870,812.625,792.0,4,35809,3
11,1120871,230.5,783.5,1,35809,4
11,1120872,812.625,792.0,4,35810,0
11,1120873,230.5,783.5,1,35810,1
11,1120874,1306.0,781.5,1,35810,2
11,1120875,1590.5,775.5,1,35810,3
11,1120876,812.625,792.0,4,35811,0
11,1120877,1446.0,793.0,1,35811,1
11,1120878,1815.0,789.5,1,35811,2
11,1120879,1306.0,781.5,1,35811,3
11,1120880,1590.5,775.5,1,35811,4
11,1120881,1552.0,730.0,1,35812,0
11,1120882,704.5,792.0,1,35812,1
11,1120883,812.625,792.0,4,35813,0
11,1120884,1446.0,793.0,1,35813,1
11,1120885,1815.0,789.5,1,35813,2
11,1120886,1306.0,781.5,1,35813,3
11,1120887,1571.25,752.75,2,35813,4
11,1120888,1446.0,793.0,1,35814,0
11,1120889,1815.0,789.5,1,35814,1
11,1120890,1590.5,775.5,1,35814,2
11,1120891,771.8333129882812,790.8333129882812,3,35814,3
11,1120892,230.5,783.5,1,35814,4
11,1120893,1815.0,789.5,1,35815,0
11,1120894,1446.0,793.0,1,35815,1
11,1120895,771.8333129882812,790.8333129882812,3,35815,2
11,1120896,230.5,783.5,1,35815,3
21,1120852,1306.0,781.5,1,35806,0
21,1120853,1590.5,775.5,1,35806,1
21,1120854,812.625,792.0,4,35806,2
21,1120855,230.5,783.5,1,35806,3
21,1120856,812.625,792.0,4,35807,0
21,1120857,1590.5,775.5,1,35807,1
21,1120858,1446.0,793.0,1,35807,2
21,1120859,1815.0,789.5,1,35807,3
21,1120860,1306.0,781.5,1,35807,4
21,1120861,230.5,783.5,1,35808,0
21,1120862,935.0,795.5,1,35808,1
21,1120863,1590.5,775.5,1,35808,2
21,1120864,1446.0,793.0,1,35808,3
21,1120865,1815.0,789.5,1,35808,4
21,1120866,1306.0,781.5,1,35808,5
21,1120867,1590.5,775.5,1,35809,0
21,1120868,1446.0,793.0,1,35809,1
21,1120869,1306.0,781.5,1,35809,2
21,1120870,812.625,792.0,4,35809,3
21,1120871,230.5,783.5,1,35809,4
21,1120872,812.625,792.0,4,35810,0
21,1120873,230.5,783.5,1,35810,1
21,1120874,1306.0,781.5,1,35810,2
21,1120875,1590.5,775.5,1,35810,3
