frame,cluster_id,x,y,cluster_size,source_sample_index,source_local_cluster_id
11,1160912,1304.0,288.0,1,49448,0
11,1160913,943.0,260.5,1,49448,1
11,1160914,1209.0,282.0,1,49448,2
11,1160915,873.0,248.0,1,49449,0
11,1160916,877.75,260.5,2,49449,1
11,1160917,906.0,253.6666717529297,3,49449,2
11,1160918,899.5,260.5,3,49450,0
11,1160919,904.7000122070312,267.79998779296875,5,49450,1
11,1160920,873.0,248.0,1,49450,2
11,1160921,889.5,235.5,1,49451,0
11,1160922,899.5,260.5,3,49451,1
11,1160923,873.0,248.0,1,49451,2
11,1160924,943.0,260.5,1,49452,0
11,1160925,951.1666870117188,249.0,3,49452,1
11,1160926,1304.0,288.0,1,49452,2
11,1160927,861.5,282.5,1,49452,3
11,1160928,995.0,278.5,1,49453,0
11,1160929,909.5,442.5,1,49453,1
11,1160930,861.5,282.5,1,49453,2
11,1160931,943.0,260.5,1,49453,3
11,1160932,877.75,260.5,2,49454,0
11,1160933,873.0,248.0,1,49454,1
11,1160934,889.5,235.5,1,49454,2
11,1160935,909.5,442.5,1,49455,0
11,1160936,995.0,278.5,1,49455,1
11,1160937,1209.0,282.0,1,49456,0
11,1160938,1304.0,288.0,1,49456,1
11,1160939,835.0,296.0,2,49457,0
11,1160940,873.0,248.0,1,49457,1
11,1160941,861.5,282.5,1,49457,2
11,1160942,835.0,296.0,2,49458,0
11,1160943,861.5,282.5,1,49458,1
11,1160944,969.0,233.0,1,49459,0
11,1160945,873.0,248.0,1,49459,1
11,1160946,861.5,282.5,1,49459,2
11,1160947,943.0,260.5,1,49459,3
11,1160948,604.5,321.0,1,49460,0
21,1160912,1304.0,288.0,1,49448,0
21,1160913,943.0,260.5,1,49448,1
21,1160914,1209.0,282.0,1,49448,2
21,1160915,873.0,248.0,1,49449,0
21,1160916,877.75,260.5,2,49449,1
21,1160917,906.0,253.6666717529297,3,49449,2
21,1160918,899.5,260.5,3,49450,0
21,1160919,904.7000122070312,267.79998779296875,5,49450,1
21,1160920,873.0,248.0,1,49450,2
21,1160921,889.5,235.5,1,49451,0
21,1160922,899.5,260.5,3,49451,1
21,1160923,873.0,248.0,1,49451,2
21,1160924,943.0,260.5,1,49452,0
21,1160925,951.1666870117188,249.0,3,49452,1
21,1160926,1304.0,288.0,1,49452,2
21,1160927,861.5,282.5,1,49452,3
21,1160928,995.0,278.5,1,49453,0
21,1160929,909.5,442.5,1,49453,1
21,1160930,861.5,282.5,1,49453,2
21,1160931,943.0,260.5,1,49453,3
21,1160932,877.75,260.5,2,49454,0
21,1160933,873.0,248.0,1,49454,1
21,1160934,889.5,235.5,1,49454,2
21,1160935,909.5,442.5,1,49455,0
21,1160936,995.0,278.5,1,49455,1
21,1160937,1209.0,282.0,1,49456,0
21,1160938,1304.0,288.0,1,49456,1
21,1160939,835.0,296.0,2,49457,0
21,1160940,873.0,248.0,1,49457,1
21,1160941,861.5,282.5,1,49457,2
21,1160942,835.0,296.0,2,49458,0
21,1160943,861.5,282.5,1,49458,1
21,1160944,969.0,233.0,1,49459,0
21,1160945,873.0,248.0,1,49459,1
21,1160946,861.5,282.5,1,49459,2
21,1160947,943.0,260.5,1,49459,3
21,1160948,604.5,321.0,1,49460,0
31,1160912,1304.0,288.0,1,49448,0
31,1160913,943.0,260.5,1,49448,1
31,1160914,1209.0,282.0,1,49448,2
31,1160915,873.0,248.0,1,49449,0
31,1160916,877.75,260.5,2,49449,1
31,1160917,906.0,253.6666717529297,3,49449,2
31,1160918,899.5,260.5,3,49450,0
31,1160919,904.7000122070312,267.79998779296875,5,49450,1
31,1160920,873.0,248.0,1,49450,2
31,1160921,889.5,235.5,1,49451,0
31,1160922,899.5,260.5,3,49451,1
31,1160923,873.0,248.0,1,49451,2
31,1160924,943.0,260.5,1,49452,0
31,1160925,951.1666870117188,249.0,3,49452,1
31,1160926,1304.0,288.0,1,49452,2
31,1160927,861.5,282.5,1,49452,3
31,1160928,995.0,278.5,1,49453,0
31,1160929,909.5,442.5,1,49453,1
31,1160930,861.5,282.5,1,49453,2
31,1160931,943.0,260.5,1,49453,3
31,1160932,877.75,260.5,2,49454,0
31,1160933,873.0,248.0,1,49454,1
31,1160934,889.5,235.5,1,49454,2
31,1160935,909.5,442.5,1,49455,0
31,1160936,995.0,278.5,1,49455,1
31,1160937,1209.0,282.0,1,49456,0
31,1160938,1304.0,288.0,1,49456,1
31,1160939,835.0,296.0,2,49457,0
31,1160940,873.0,248.0,1,49457,1
31,1160941,861.5,282.5,1,49457,2
31,1160942,835.0,296.0,2,49458,0
31,1160943,861.5,282.5,1,49458,1
31,1160944,969.0,233.0,1,49459,0
31,1160945,873.0,248.0,1,49459,1
31,1160946,861.5,282.5,1,49459,2
31,1160947,943.0,260.5,1,49459,3
31,1160948,604.5,321.0,1,49460,0
41,1160912,1304.0,288.0,1,49448,0
41,1160913,943.0,260.5,1,49448,1
41,1160914,1209.0,282.0,1,49448,2
41,1160915,873.0,248.0,1,49449,0
41,1160916,877.75,260.5,2,49449,1
41,1160917,906.0,253.6666717529297,3,49449,2
41,1160918,899.5,260.5,3,49450,0
41,1160919,904.7000122070312,267.79998779296875,5,49450,1
41,1160920,873.0,248.0,1,49450,2
41,1160921,889.5,235.5,1,49451,0
41,1160922,899.5,260.5,3,49451,1
41,1160923,873.0,248.0,1,49451,2
41,1160924,943.0,260.5,1,49452,0
41,1160925,951.1666870117188,249.0,3,49452,1
41,1160926,1304.0,288.0,1,49452,2
41,1160927,861.5,282.5,1,49452,3
41,1160928,995.0,278.5,1,49453,0
41,1160929,909.5,442.5,1,49453,1
41,1160930,861.5,282.5,1,49453,2
41,1160931,943.0,260.5,1,49453,3
41,1160932,877.75,260.5,2,49454,0
41,1160933,873.0,248.0,1,49454,1
41,1160934,889.5,235.5,1,49454,2
41,1160935,909.5,442.5,1,49455,0
41,1160936,995.0,278.5,1,49455,1
