frame,cluster_id,x,y,cluster_size,source_sample_index,source_local_cluster_id
11,1058607,840.5,598.5,3,17017,0
11,1058608,793.2000122070312,600.4000244140625,5,17018,0
11,1058609,793.2000122070312,600.4000244140625,5,17019,0
11,1058610,806.25,596.9166870117188,6,17020,0
11,1058611,785.125,598.25,4,17021,0
11,1058612,1026.25,599.25,4,17022,0
11,1058613,1027.5,648.5,2,17023,0
11,1058614,820.0999755859375,594.5999755859375,5,17024,0
11,1058615,1012.5,594.9000244140625,5,17025,0
11,1058616,1026.5,611.9000244140625,5,17026,0
11,1058617,977.25,579.75,2,17027,0
11,1058618,1026.25,599.25,4,17028,0
21,1058607,840.5,598.5,3,17017,0
21,1058608,793.2000122070312,600.4000244140625,5,17018,0
21,1058609,793.2000122070312,600.4000244140625,5,17019,0
21,1058610,806.25,596.9166870117188,6,17020,0
21,1058611,785.125,598.25,4,17021,0
21,1058612,1026.25,599.25,4,17022,0
21,1058613,1027.5,648.5,2,17023,0
21,1058614,820.0999755859375,594.5999755859375,5,17024,0
21,1058615,1012.5,594.9000244140625,5,17025,0
21,1058616,1026.5,611.9000244140625,5,17026,0
21,1058617,977.25,579.75,2,17027,0
21,1058618,1026.25,599.25,4,17028,0
31,1058607,840.5,598.5,3,17017,0
31,1058608,793.2000122070312,600.4000244140625,5,17018,0
31,1058609,793.2000122070312,600.4000244140625,5,17019,0
31,1058610,806.25,596.9166870117188,6,17020,0
31,1058611,785.125,598.25,4,17021,0
31,1058612,1026.25,599.25,4,17022,0
31,1058613,1027.5,648.5,2,17023,0
31,1058614,820.0999755859375,594.5999755859375,5,17024,0
31,1058615,1012.5,594.9000244140625,5,17025,0
31,1058616,1026.5,611.9000244140625,5,17026,0
31,1058617,977.25,579.75,2,17027,0
31,1058618,1026.25,599.25,4,17028,0
41,1058607,840.5,598.5,3,17017,0
41,1058608,793.2000122070312,600.4000244140625,5,17018,0
41,1058609,793.2000122070312,600.4000244140625,5,17019,0
41,1058610,806.25,596.9166870117188,6,17020,0
41,1058611,785.125,598.25,4,17021,0
41,1058612,1026.25,599.25,4,17022,0
41,1058613,1027.5,648.5,2,17023,0
41,1058614,820.0999755859375,594.5999755859375,5,17024,0
41,1058615,1012.5,594.9000244140625,5,17025,0
41,1058616,1026.5,611.9000244140625,5,17026,0
41,1058617,977.25,579.75,2,17027,0
41,1058618,1026.25,599.25,4,17028,0
51,1058607,840.5,598.5,3,17017,0
51,1058608,793.2000122070312,600.4000244140625,5,17018,0
51,1058609,793.2000122070312,600.4000244140625,5,17019,0
51,1058610,806.25,596.9166870117188,6,17020,0
51,1058611,785.125,598.25,4,17021,0
51,1058612,1026.25,599.25,4,17022,0
51,1058613,1027.5,648.5,2,17023,0
51,1058614,820.0999755859375,594.5999755859375,5,17024,0
51,1058615,1012.5,594.9000244140625,5,17025,0
51,1058616,1026.5,611.9000244140625,5,17026,0
51,1058617,977.25,579.75,2,17027,0
51,1058618,1026.25,599.25,4,17028,0
61,1058607,840.5,598.5,3,17017,0
61,1058608,793.2000122070312,600.4000244140625,5,17018,0
61,1058609,793.2000122070312,600.4000244140625,5,17019,0
61,1058610,806.25,596.9166870117188,6,17020,0
61,1058611,785.125,598.25,4,17021,0
61,1058612,1026.25,599.25,4,17022,0
61,1058613,1027.5,648.5,2,17023,0
61,1058614,820.0999755859375,594.5999755859375,5,17024,0
61,1058615,1012.5,594.9000244140625,5,17025,0
61,1058616,1026.5,611.9000244140625,5,17026,0
61,1058617,977.25,579.75,2,17027,0
61,1058618,1026.25,599.25,4,17028,0
71,1058607,840.5,598.5,3,17017,0
71,1058608,793.2000122070312,600.4000244140625,5,17018,0
71,1058609,793.2000122070312,600.4000244140625,5,17019,0
71,1058610,806.25,596.9166870117188,6,17020,0
71,1058611,785.125,598.25,4,17021,0
71,1058612,1026.25,599.25,4,17022,0
71,1058613,1027.5,648.5,2,17023,0
71,1058614,820.0999755859375,594.5999755859375,5,17024,0
71,1058615,1012.5,594.9000244140625,5,17025,0
71,1058616,1026.5,611.9000244140625,5,17026,0
71,1058617,977.25,579.75,2,17027,0
71,1058618,1026.25,599.25,4,17028,0
81,1058607,840.5,598.5,3,17017,0
81,1058608,793.2000122070312,600.4000244140625,5,17018,0
81,1058609,793.2000122070312,600.4000244140625,5,17019,0
81,1058610,806.25,596.9166870117188,6,17020,0
81,1058611,785.125,598.25,4,17021,0
81,1058612,1026.25,599.25,4,17022,0
81,1058613,1027.5,648.5,2,17023,0
81,1058614,820.0999755859375,594.5999755859375,5,17024,0
81,1058615,1012.5,594.9000244140625,5,17025,0
81,1058616,1026.5,611.9000244140625,5,17026,0
81,1058617,977.25,579.75,2,17027,0
81,1058618,1026.25,599.25,4,17028,0
91,1058607,840.5,598.5,3,17017,0
91,1058608,793.2000122070312,600.4000244140625,5,17018,0
91,1058609,793.2000122070312,600.4000244140625,5,17019,0
91,1058610,806.25,596.9166870117188,6,17020,0
91,1058611,785.125,598.25,4,17021,0
91,1058612,1026.25,599.25,4,17022,0
91,1058613,1027.5,648.5,2,17023,0
91,1058614,820.0999755859375,594.5999755859375,5,17024,0
91,1058615,1012.5,594.9000244140625,5,17025,0
91,1058616,1026.5,611.9000244140625,5,17026,0
91,1058617,977.25,579.75,2,17027,0
91,1058618,1026.25,599.25,4,17028,0
101,1058607,833.75,599.25,2,17017,0
101,1058608,776.7000122070312,603.1500244140625,4,17018,0
101,1058609,776.7000122070312,603.1500244140625,4,17019,0
101,1058610,791.625,599.4166870117188,4,17020,0
101,1058611,767.125,601.5833129882812,3,17021,0
101,1058612,1034.625,602.75,4,17022,0
101,1058613,1033.75,651.75,2,17023,0
101,1058614,815.7249755859375,596.3499755859375,4,17024,0
101,1058615,1019.0999755859375,598.4000244140625,5,17025,0
101,1058616,1033.0999755859375,615.7000122070312,5,17026,0
