frame,cluster_id,x,y,cluster_size,source_sample_index,source_local_cluster_id
221,1035974,1250.5,600.5,1,10715,0
221,1035975,1199.25,587.5,2,10715,1
221,1035976,1031.25,601.25,2,10716,0
221,1035977,606.5,586.0,1,10716,1
221,1035978,1352.5,603.0,1,10717,0
221,1035979,1199.25,587.5,2,10717,1
221,1035980,1199.25,587.5,2,10718,0
221,1035981,1301.5,601.75,2,10718,1
221,1035982,1199.25,587.5,2,10719,0
221,1035983,1301.5,601.75,2,10719,1
221,1035984,1031.25,601.25,2,10720,0
221,1035985,606.5,586.0,1,10721,0
221,1035986,1068.5,599.0,1,10721,1
231,1035974,1250.5,600.5,1,10715,0
231,1035975,1199.25,587.5,2,10715,1
231,1035976,1031.25,601.25,2,10716,0
231,1035977,606.5,586.0,1,10716,1
231,1035978,1352.5,603.0,1,10717,0
231,1035979,1199.25,587.5,2,10717,1
231,1035980,1199.25,587.5,2,10718,0
231,1035981,1301.5,601.75,2,10718,1
231,1035982,1199.25,587.5,2,10719,0
231,1035983,1301.5,601.75,2,10719,1
231,1035984,1031.25,601.25,2,10720,0
231,1035985,606.5,586.0,1,10721,0
231,1035986,1068.5,599.0,1,10721,1
241,1035974,1250.5,600.5,1,10715,0
241,1035975,1199.25,587.5,2,10715,1
241,1035976,1031.25,601.25,2,10716,0
241,1035977,606.5,586.0,1,10716,1
241,1035978,1352.5,603.0,1,10717,0
241,1035979,1199.25,587.5,2,10717,1
241,1035980,1199.25,587.5,2,10718,0
241,1035981,1301.5,601.75,2,10718,1
241,1035982,1199.25,587.5,2,10719,0
241,1035983,1301.5,601.75,2,10719,1
241,1035984,1031.25,601.25,2,10720,0
241,1035985,606.5,586.0,1,10721,0
241,1035986,1068.5,599.0,1,10721,1
251,1035974,1250.5,600.5,1,10715,0
251,1035975,1199.25,587.5,2,10715,1
251,1035976,1031.25,601.25,2,10716,0
251,1035977,606.5,586.0,1,10716,1
251,1035978,1352.5,603.0,1,10717,0
251,1035979,1199.25,587.5,2,10717,1
251,1035980,1199.25,587.5,2,10718,0
251,1035981,1301.5,601.75,2,10718,1
251,1035982,1199.25,587.5,2,10719,0
251,1035983,1301.5,601.75,2,10719,1
251,1035984,1031.25,601.25,2,10720,0
251,1035985,606.5,586.0,1,10721,0
251,1035986,1068.5,599.0,1,10721,1
261,1035974,1250.5,600.5,1,10715,0
261,1035975,1199.25,587.5,2,10715,1
261,1035976,1031.25,601.25,2,10716,0
261,1035977,606.5,586.0,1,10716,1
261,1035978,1352.5,603.0,1,10717,0
261,1035979,1199.25,587.5,2,10717,1
261,1035980,1199.25,587.5,2,10718,0
261,1035981,1301.5,601.75,2,10718,1
261,1035982,1199.25,587.5,2,10719,0
261,1035983,1301.5,601.75,2,10719,1
261,1035984,1031.25,601.25,2,10720,0
261,1035985,606.5,586.0,1,10721,0
261,1035986,1068.5,599.0,1,10721,1
