frame,cluster_id,x,y,cluster_size,source_sample_index,source_local_cluster_id
11,1134447,1401.5,1017.0,1,40381,0
11,1134448,946.5,454.5,1,40382,0
11,1134449,592.5,511.0,1,40382,1
11,1134450,593.0,332.5,1,40382,2
11,1134451,976.5,666.0,1,40383,0
11,1134452,955.5,714.0,1,40383,1
11,1134453,592.5,511.0,1,40384,0
11,1134454,946.5,454.5,1,40384,1
11,1134455,555.25,340.75,2,40385,0
11,1134456,593.0,332.5,1,40385,1
11,1134457,593.0,332.5,1,40386,0
11,1134458,555.25,340.75,2,40386,1
11,1134459,946.5,454.5,1,40386,2
11,1134460,529.0,422.5,1,40387,0
11,1134461,955.5,714.0,1,40388,0
11,1134462,976.5,666.0,1,40388,1
11,1134463,795.0,316.0,1,40389,0
11,1134464,555.25,340.75,2,40390,0
11,1134465,593.0,332.5,1,40390,1
11,1134466,644.5,575.0,1,40391,0
21,1134447,1401.5,1017.0,1,40381,0
21,1134448,946.5,454.5,1,40382,0
21,1134449,592.5,511.0,1,40382,1
21,1134450,593.0,332.5,1,40382,2
21,1134451,976.5,666.0,1,40383,0
21,1134452,955.5,714.0,1,40383,1
21,1134453,592.5,511.0,1,40384,0
21,1134454,946.5,454.5,1,40384,1
21,1134455,555.25,340.75,2,40385,0
21,1134456,593.0,332.5,1,40385,1
21,1134457,593.0,332.5,1,40386,0
21,1134458,555.25,340.75,2,40386,1
21,1134459,946.5,454.5,1,40386,2
21,1134460,529.0,422.5,1,40387,0
21,1134461,955.5,714.0,1,40388,0
21,1134462,976.5,666.0,1,40388,1
21,1134463,795.0,316.0,1,40389,0
21,1134464,555.25,340.75,2,40390,0
21,1134465,593.0,332.5,1,40390,1
21,1134466,644.5,575.0,1,40391,0
31,1134447,1401.5,1017.0,1,40381,0
31,1134448,946.5,454.5,1,40382,0
31,1134449,592.5,511.0,1,40382,1
31,1134450,593.0,332.5,1,40382,2
31,1134451,976.5,666.0,1,40383,0
31,1134452,955.5,714.0,1,40383,1
31,1134453,592.5,511.0,1,40384,0
31,1134454,946.5,454.5,1,40384,1
31,1134455,555.25,340.75,2,40385,0
31,1134456,593.0,332.5,1,40385,1
31,1134457,593.0,332.5,1,40386,0
31,1134458,555.25,340.75,2,40386,1
31,1134459,946.5,454.5,1,40386,2
31,1134460,529.0,422.5,1,40387,0
31,1134461,955.5,714.0,1,40388,0
31,1134462,976.5,666.0,1,40388,1
