frame,cluster_id,x,y,cluster_size,source_sample_index,source_local_cluster_id
11,1085265,858.0,157.0,1,24752,0
11,1085266,889.0,207.0,1,24752,1
11,1085267,1627.5,356.5,1,24753,0
11,1085268,818.5,308.0,1,24753,1
11,1085269,318.5,909.5,1,24754,0
11,1085270,722.0,529.0,1,24755,0
11,1085271,1743.125,134.125,4,24755,1
11,1085272,818.5,308.0,1,24756,0
11,1085273,1123.5,333.0,1,24756,1
11,1085274,1627.5,356.5,1,24756,2
11,1085275,1708.25,144.0,4,24757,0
11,1085276,775.5,516.0,2,24757,1
11,1085277,889.0,207.0,1,24758,0
11,1085278,858.0,157.0,1,24758,1
11,1085279,1711.3333740234375,150.3333282470703,3,24759,0
11,1085280,775.5,516.0,2,24759,1
11,1085281,1604.25,713.5,2,24760,0
11,1085282,1051.5,1037.5,1,24761,0
11,1085283,586.0,87.5,1,24761,1
11,1085284,1838.5,85.5,1,24762,0
11,1085285,775.5,516.0,2,24762,1
11,1085286,1677.6666259765625,152.1666717529297,3,24763,0
11,1085287,1002.0,318.5,1,24764,0
11,1085288,583.25,51.25,2,24764,1
11,1085289,1564.0,139.0,1,24765,0
11,1085290,1708.25,144.0,4,24766,0
11,1085291,775.5,516.0,2,24766,1
11,1085292,586.0,87.5,1,24767,0
11,1085293,1051.5,1037.5,1,24767,1
11,1085294,1002.0,318.5,1,24767,2
11,1085295,1123.5,333.0,1,24768,0
11,1085296,818.5,308.0,1,24768,1
11,1085297,580.5,15.0,1,24769,0
11,1085298,1002.0,318.5,1,24769,1
11,1085299,829.0,503.0,1,24770,0
11,1085300,1743.125,134.125,4,24770,1
11,1085301,1604.25,713.5,2,24771,0
21,1085265,858.0,157.0,1,24752,0
21,1085266,889.0,207.0,1,24752,1
21,1085267,1627.5,356.5,1,24753,0
21,1085268,818.5,308.0,1,24753,1
21,1085269,318.5,909.5,1,24754,0
21,1085270,722.0,529.0,1,24755,0
21,1085271,1743.125,134.125,4,24755,1
21,1085272,818.5,308.0,1,24756,0
21,1085273,1123.5,333.0,1,24756,1
21,1085274,1627.5,356.5,1,24756,2
21,1085275,1708.25,144.0,4,24757,0
21,1085276,775.5,516.0,2,24757,1
21,1085277,889.0,207.0,1,24758,0
21,1085278,858.0,157.0,1,24758,1
21,1085279,1711.3333740234375,150.3333282470703,3,24759,0
21,1085280,775.5,516.0,2,24759,1
21,1085281,1604.25,713.5,2,24760,0
21,1085282,1051.5,1037.5,1,24761,0
21,1085283,586.0,87.5,1,24761,1
21,1085284,1838.5,85.5,1,24762,0
21,1085285,775.5,516.0,2,24762,1
21,1085286,1677.6666259765625,152.1666717529297,3,24763,0
21,1085287,1002.0,318.5,1,24764,0
21,1085288,583.25,51.25,2,24764,1
21,1085289,1564.0,139.0,1,24765,0
21,1085290,1708.25,144.0,4,24766,0
21,1085291,775.5,516.0,2,24766,1
21,1085292,586.0,87.5,1,24767,0
21,1085293,1051.5,1037.5,1,24767,1
21,1085294,1002.0,318.5,1,24767,2
21,1085295,1123.5,333.0,1,24768,0
21,1085296,818.5,308.0,1,24768,1
21,1085297,580.5,15.0,1,24769,0
21,1085298,1002.0,318.5,1,24769,1
21,1085299,829.0,503.0,1,24770,0
21,1085300,1743.125,134.125,4,24770,1
21,1085301,1604.25,713.5,2,24771,0
31,1085265,858.0,157.0,1,24752,0
31,1085266,889.0,207.0,1,24752,1
31,1085267,1627.5,356.5,1,24753,0
31,1085268,818.5,308.0,1,24753,1
31,1085269,318.5,909.5,1,24754,0
31,1085270,722.0,529.0,1,24755,0
31,1085271,1743.125,134.125,4,24755,1
31,1085272,818.5,308.0,1,24756,0
31,1085273,1123.5,333.0,1,24756,1
31,1085274,1627.5,356.5,1,24756,2
31,1085275,1708.25,144.0,4,24757,0
31,1085276,775.5,516.0,2,24757,1
31,1085277,889.0,207.0,1,24758,0
31,1085278,858.0,157.0,1,24758,1
31,1085279,1711.3333740234375,150.3333282470703,3,24759,0
31,1085280,775.5,516.0,2,24759,1
31,1085281,1604.25,713.5,2,24760,0
31,1085282,1051.5,1037.5,1,24761,0
31,1085283,586.0,87.5,1,24761,1
31,1085284,1838.5,85.5,1,24762,0
31,1085285,775.5,516.0,2,24762,1
31,1085286,1677.6666259765625,152.1666717529297,3,24763,0
31,1085287,1002.0,318.5,1,24764,0
31,1085288,583.25,51.25,2,24764,1
31,1085289,1564.0,139.0,1,24765,0
31,1085290,1708.25,144.0,4,24766,0
31,1085291,775.5,516.0,2,24766,1
31,1085292,586.0,87.5,1,24767,0
31,1085293,1051.5,1037.5,1,24767,1
31,1085294,1002.0,318.5,1,24767,2
31,1085295,1123.5,333.0,1,24768,0
31,1085296,818.5,308.0,1,24768,1
31,1085297,580.5,15.0,1,24769,0
31,1085298,1002.0,318.5,1,24769,1
31,1085299,829.0,503.0,1,24770,0
31,1085300,1743.125,134.125,4,24770,1
31,1085301,1604.25,713.5,2,24771,0
41,1085265,858.0,157.0,1,24752,0
41,1085266,889.0,207.0,1,24752,1
41,1085267,1627.5,356.5,1,24753,0
41,1085268,818.5,308.0,1,24753,1
41,1085269,318.5,909.5,1,24754,0
41,1085270,722.0,529.0,1,24755,0
41,1085271,1743.125,134.125,4,24755,1
41,1085272,818.5,308.0,1,24756,0
41,1085273,1123.5,333.0,1,24756,1
41,1085274,1627.5,356.5,1,24756,2
41,1085275,1708.25,144.0,4,24757,0
41,1085276,775.5,516.0,2,24757,1
41,1085277,889.0,207.0,1,24758,0
41,1085278,858.0,157.0,1,24758,1
41,1085279,1711.3333740234375,150.3333282470703,3,24759,0
41,1085280,775.5,516.0,2,24759,1
41,1085281,1604.25,713.5,2,24760,0
41,1085282,1051.5,1037.5,1,24761,0
41,1085283,586.0,87.5,1,24761,1
41,1085284,1838.5,85.5,1,24762,0
41,1085285,775.5,516.0,2,24762,1
41,1085286,1677.6666259765625,152.1666717529297,3,24763,0
41,1085287,1002.0,318.5,1,24764,0
41,1085288,583.25,51.25,2,24764,1
41,1085289,1564.0,139.0,1,24765,0
41,1085290,1708.25,144.0,4,24766,0
41,1085291,775.5,516.0,2,24766,1
41,1085292,586.0,87.5,1,24767,0
41,1085293,1051.5,1037.5,1,24767,1
41,1085294,1002.0,318.5,1,24767,2
41,1085295,1123.5,333.0,1,24768,0
41,1085296,818.5,308.0,1,24768,1
41,1085297,580.5,15.0,1,24769,0
41,1085298,1002.0,318.5,1,24769,1
41,1085299,829.0,503.0,1,24770,0
41,1085300,1743.125,134.125,4,24770,1
41,1085301,1604.25,713.5,2,24771,0
51,1085265,858.0,157.0,1,24752,0
51,1085266,889.0,207.0,1,24752,1
51,1085267,1627.5,356.5,1,24753,0
51,1085268,818.5,308.0,1,24753,1
51,1085269,318.5,909.5,1,24754,0
51,1085270,722.0,529.0,1,24755,0
51,1085271,1743.125,134.125,4,24755,1
51,1085272,818.5,308.0,1,24756,0
51,1085273,1123.5,333.0,1,24756,1
51,1085274,1627.5,356.5,1,24756,2
51,1085275,1708.25,144.0,4,24757,0
51,1085276,775.5,516.0,2,24757,1
51,1085277,889.0,207.0,1,24758,0
51,1085278,858.0,157.0,1,24758,1
51,1085279,1711.3333740234375,150.3333282470703,3,24759,0
51,1085280,775.5,516.0,2,24759,1
51,1085281,1604.25,713.5,2,24760,0
51,1085282,1051.5,1037.5,1,24761,0
51,1085283,586.0,87.5,1,24761,1
51,1085284,1838.5,85.5,1,24762,0
51,1085285,775.5,516.0,2,24762,1
51,1085286,1677.6666259765625,152.1666717529297,3,24763,0
51,1085287,1002.0,318.5,1,24764,0
51,1085288,583.25,51.25,2,24764,1
51,1085289,1564.0,139.0,1,24765,0
51,1085290,1708.25,144.0,4,24766,0
51,1085291,775.5,516.0,2,24766,1
51,1085292,586.0,87.5,1,24767,0
51,1085293,1051.5,1037.5,1,24767,1
51,1085294,1002.0,318.5,1,24767,2
51,1085295,1123.5,333.0,1,24768,0
51,1085296,818.5,308.0,1,24768,1
51,1085297,580.5,15.0,1,24769,0
51,1085298,1002.0,318.5,1,24769,1
51,1085299,829.0,503.0,1,24770,0
51,1085300,1743.125,134.125,4,24770,1
51,1085301,1604.25,713.5,2,24771,0
61,1085265,858.0,157.0,1,24752,0
61,1085266,889.0,207.0,1,24752,1
61,1085267,1627.5,356.5,1,24753,0
61,1085268,818.5,308.0,1,24753,1
61,1085269,318.5,909.5,1,24754,0
61,1085270,722.0,529.0,1,24755,0
61,1085271,1743.125,134.125,4,24755,1
61,1085272,818.5,308.0,1,24756,0
61,1085273,1123.5,333.0,1,24756,1
61,1085274,1627.5,356.5,1,24756,2
61,1085275,1708.25,144.0,4,24757,0
61,1085276,775.5,516.0,2,24757,1
61,1085277,889.0,207.0,1,24758,0
61,1085278,858.0,157.0,1,24758,1
61,1085279,1711.3333740234375,150.3333282470703,3,24759,0
61,1085280,775.5,516.0,2,24759,1
61,1085281,1604.25,713.5,2,24760,0
61,1085282,1051.5,1037.5,1,24761,0
61,1085283,586.0,87.5,1,24761,1
61,1085284,1838.5,85.5,1,24762,0
61,1085285,775.5,516.0,2,24762,1
61,1085286,1677.6666259765625,152.1666717529297,3,24763,0
61,1085287,1002.0,318.5,1,24764,0
61,1085288,583.25,51.25,2,24764,1
61,1085289,1564.0,139.0,1,24765,0
61,1085290,1708.25,144.0,4,24766,0
61,1085291,775.5,516.0,2,24766,1
61,1085292,586.0,87.5,1,24767,0
61,1085293,1051.5,1037.5,1,24767,1
61,1085294,1002.0,318.5,1,24767,2
61,1085295,1123.5,333.0,1,24768,0
61,1085296,818.5,308.0,1,24768,1
61,1085297,580.5,15.0,1,24769,0
61,1085298,1002.0,318.5,1,24769,1
61,1085299,829.0,503.0,1,24770,0
61,1085300,1743.125,134.125,4,24770,1
61,1085301,1604.25,713.5,2,24771,0
71,1085265,858.0,157.0,1,24752,0
71,1085266,889.0,207.0,1,24752,1
71,1085267,1627.5,356.5,1,24753,0
71,1085268,818.5,308.0,1,24753,1
71,1085269,318.5,909.5,1,24754,0
71,1085270,722.0,529.0,1,24755,0
71,1085271,1743.125,134.125,4,24755,1
71,1085272,818.5,308.0,1,24756,0
71,1085273,1123.5,333.0,1,24756,1
71,1085274,1627.5,356.5,1,24756,2
71,1085275,1708.25,144.0,4,24757,0
71,1085276,775.5,516.0,2,24757,1
71,1085277,889.0,207.0,1,24758,0
71,1085278,858.0,157.0,1,24758,1
71,1085279,1711.3333740234375,150.3333282470703,3,24759,0
71,1085280,775.5,516.0,2,24759,1
71,1085281,1604.25,713.5,2,24760,0
71,1085282,1051.5,1037.5,1,24761,0
71,1085283,586.0,87.5,1,24761,1
71,1085284,1838.5,85.5,1,24762,0
71,1085285,775.5,516.0,2,24762,1
